"Name","Height","Weight","Position","Season"
"Jordan Nolan",75,219,"C",2017
"Jordan Oesterle",72,182,"D",2017
"Jordan Schmaltz",74,190,"D",2017
"Jordan Schroeder",69,170,"L",2017
"Jordan Staal",76,220,"C",2017
"Jordan Weal",70,179,"C",2017
"Jordie Benn",74,198,"D",2017
"Jordin Tootoo",69,195,"R",2017
"Jori Lehtera",74,212,"C",2017
"Joseph Blandisi",72,182,"C",2017
"Joseph Cramarossa",72,192,"C",2017
"Joseph LaBate",77,210,"C",2017
"Josh Anderson",75,221,"R",2017
"Josh Archibald",70,176,"R",2017
"Josh Bailey",73,203,"R",2017
"Josh Gorges",73,204,"D",2017
"Josh Jooris",73,197,"R",2017
"Josh Leivo",74,210,"L",2017
"Josh Manson",75,213,"D",2017
"Josh Morrissey",72,195,"D",2017
"Joshua Ho-Sang",72,173,"R",2017
"Jujhar Khaira",76,214,"L",2017
"Julian Melchiori",77,214,"D",2017
"Julius Honka",71,186,"D",2017
"Jussi Jokinen",72,191,"L",2017
"Justin Abdelkader",74,214,"L",2017
"Justin Bailey",76,214,"R",2017
"Justin Braun",74,205,"D",2017
"Justin Dowling",70,185,"C",2017
"Justin Falk",77,223,"D",2017
"Justin Faulk",72,215,"D",2017
"Justin Schultz",74,193,"D",2017
"Justin Williams",73,188,"R",2017
"Jyrki Jokipakka",75,215,"D",2017
"Kalle Kossila",70,185,"C",2017
"Karl Alzner",75,217,"D",2017
"Karl Stollery",71,180,"D",2017
"Kasperi Kapanen",73,187,"R",2017
"Keith Yandle",73,196,"D",2017
"Kenny Agostino",72,202,"L",2017
"Kevan Miller",74,210,"D",2017
"Kevin Bieksa",73,197,"D",2017
"Kevin Connauton",74,205,"D",2017
"Kevin Fiala",70,193,"L",2017
"Kevin Gravel",76,212,"D",2017
"Kevin Hayes",77,217,"C",2017
"Kevin Klein",73,206,"D",2017
"Kevin Labanc",71,185,"R",2017
"Kevin Porter",72,190,"C",2017
"Kevin Rooney",74,190,"C",2017
"Kevin Shattenkirk",72,200,"D",2017
"Klas Dahlbeck",75,207,"D",2017
"Korbinian Holzer",75,214,"D",2017
"Kris Letang",72,201,"D",2017
"Kris Russell",70,173,"D",2017
"Kris Versteeg",71,176,"R",2017
"Kurtis Gabriel",76,200,"R",2017
"Kyle Brodziak",74,209,"C",2017
"Kyle Clifford",74,211,"L",2017
"Kyle Connor",73,182,"L",2017
"Kyle Okposo",72,220,"R",2017
"Kyle Palmieri",71,185,"R",2017
"Kyle Quincey",74,210,"D",2017
"Kyle Rau",68,176,"C",2017
"Kyle Turris",73,190,"C",2017
"Lance Bouma",74,208,"L",2017
"Lars Eller",74,207,"C",2017
"Laurent Dauphin",73,180,"C",2017
"Lauri Korpikoski",73,193,"L",2017
"Lawson Crouse",76,220,"L",2017
"Lee Stempniak",71,195,"R",2017
"Leo Komarov",71,209,"C",2017
"Leon Draisaitl",74,215,"C",2017
"Liam O'Brien",73,215,"C",2017
"Linden Vey",72,189,"R",2017
"Logan Couture",73,205,"C",2017
"Logan Shaw",75,208,"R",2017
"Loui Eriksson",74,196,"L",2017
"Luca Sbisa",74,209,"D",2017
"Lucas Wallmark",72,176,"C",2017
"Lukas Sedlak",72,205,"C",2017
"Luke Gazdic",76,225,"L",2017
"Luke Glendening",71,192,"R",2017
"Luke Schenn",74,229,"D",2017
"Luke Witkowski",74,210,"R",2017
"MacKenzie Weegar",72,212,"D",2017
"Magnus Paajarvi",75,206,"L",2017
"Marc-Edouard Vlasic",73,205,"D",2017
"Marc Methot",76,233,"D",2017
"Marc Staal",76,209,"D",2017
"Marco Scandella",75,208,"D",2017
"Marcus Foligno",75,232,"L",2017
"Marcus Johansson",73,205,"L",2017
"Marcus Kruger",72,186,"C",2017
"Marcus Sorensen",71,175,"L",2017
"Marek Hrivik",74,197,"L",2017
"Marian Gaborik",73,200,"R",2017
"Marian Hossa",73,207,"R",2017
"Mark Barberio",73,207,"D",2017
"Mark Borowiecki",73,207,"D",2017
"Mark Fayne",75,209,"D",2017
"Mark Giordano",72,198,"D",2017
"Mark Jankowski",76,202,"C",2017
"Mark Letestu",70,195,"C",2017
"Mark McNeill",74,214,"C",2017
"Mark Pysyk",73,200,"D",2017
"Mark Scheifele",75,207,"C",2017
"Mark Stone",76,219,"R",2017
"Mark Streit",71,186,"D",2017
"Mark Stuart",74,215,"D",2017
"Marko Dano",71,212,"C",2017
"Markus Granlund",72,183,"C",2017
"Markus Hannikainen",73,200,"L",2017
"Markus Nutivaara",73,191,"D",2017
"Martin Frk",73,205,"R",2017
"Martin Hanzal",78,230,"C",2017
"Martin Marincin",77,212,"D",2017
"Mason Raymond",73,179,"L",2017
"Mathew Barzal",72,189,"C",2017
"Mathieu Perreault",70,188,"C",2017
"Mats Zuccarello",68,179,"R",2017
"Matt Bartkowski",73,196,"D",2017
"Matt Beleskey",72,203,"L",2017
"Matt Benning",73,204,"D",2017
"Matt Calvert",71,186,"L",2017
"Matt Carle",72,197,"D",2017
"Matt Cullen",73,202,"C",2017
"Matt Duchene",71,195,"C",2017
"Matt Dumba",72,184,"D",2017
"Matt Greene",75,236,"D",2017
"Matt Grzelcyk",69,174,"D",2017
"Matt Hendricks",72,209,"C",2017
"Matt Hunwick",71,200,"D",2017
"Matt Irwin",73,207,"D",2017
"Matt Lorito",69,171,"L",2017
"Matt Martin",75,220,"L",2017
"Matt Moulson",73,203,"L",2017
"Matt Nieto",71,190,"L",2017
"Matt Niskanen",73,203,"D",2017
"Matt Puempel",73,205,"L",2017
"Matt Read",70,185,"R",2017
"Matt Stajan",73,195,"C",2017
"Matt Tennyson",74,205,"D",2017
"Matthew Peca",68,178,"C",2017
"Matthew Tkachuk",74,202,"L",2017
"Mattias Ekholm",76,215,"D",2017
"Max Domi",70,195,"L",2017
"Max McCormick",71,188,"L",2017
"Max Pacioretty",74,206,"L",2017
"Melker Karlsson",72,180,"C",2017
"Michael Bournival",71,198,"L",2017
"Michael Cammalleri",69,185,"L",2017
"Michael Chaput",74,204,"C",2017
"Michael Del Zotto",72,195,"D",2017
"Michael Frolik",73,194,"R",2017
"Michael Grabner",73,188,"R",2017
"Michael Kapla",72,200,"D",2017
"Michael McCarron",78,230,"R",2017
"Michael Raffl",72,200,"L",2017
"Michael Sgarbossa",72,186,"C",2017
"Michael Stone",75,210,"D",2017
"Michael Zalewski",74,205,"L",2017
"Michal Kempny",72,194,"D",2017
"Michal Rozsival",73,210,"D",2017
"Micheal Ferland",74,208,"L",2017
"Micheal Haley",71,205,"C",2017
"Miikka Salomaki",71,203,"R",2017
"Mika Zibanejad",74,227,"C",2017
"Mikael Backlund",73,199,"C",2017
"Mikael Granlund",70,185,"R",2017
"Mike Blunden",76,217,"R",2017
"Mike Fisher",73,216,"C",2017
"Mike Green",73,207,"D",2017
"Mike Hoffman",72,181,"L",2017
"Mike Liambas",70,196,"L",2017
"Mike Matheson",74,192,"D",2017
"Mike Reilly",74,195,"D",2017
"Mike Ribeiro",72,179,"C",2017
"Mike Vecchione",70,194,"C",2017
"Mikhail Grigorenko",75,209,"C",2017
"Mikhail Sergachev",75,215,"D",2017
"Mikkel Boedker",72,210,"L",2017
"Mikko Koivu",75,215,"C",2017
"Mikko Rantanen",76,211,"R",2017
"Milan Lucic",75,236,"L",2017
"Milan Michalek",74,225,"L",2017
"Miles Wood",74,195,"L",2017
"Mirco Mueller",75,210,"D",2017
"Mitch Callahan",71,198,"R",2017
"Mitchell Marner",72,175,"C",2017
"Morgan Rielly",73,217,"D",2017
"Nail Yakupov",71,195,"R",2017
"Nate Prosser",74,206,"D",2017
"Nate Schmidt",73,194,"D",2017
"Nate Thompson",73,214,"C",2017
"Nathan Beaulieu",74,200,"D",2017
"Nathan MacKinnon",72,205,"C",2017
"Nazem Kadri",72,190,"C",2017
"Nelson Nogier",74,191,"D",2017
"Nic Dowd",74,197,"C",2017
"Nic Petan",69,179,"L",2017
"Nicholas Baptiste",73,205,"R",2017
"Nick Bjugstad",78,218,"C",2017
"Nick Bonino",73,196,"C",2017
"Nick Cousins",71,185,"C",2017
"Nick Foligno",72,202,"L",2017
"Nick Holden",76,214,"D",2017
"Nick Jensen",72,194,"D",2017
"Nick Lappin",73,175,"R",2017
"Nick Leddy",72,204,"D",2017
"Nick Paul",76,230,"L",2017
"Nick Ritchie",74,234,"L",2017
"Nick Schmaltz",72,177,"C",2017
"Nick Schultz",73,203,"D",2017
"Nick Shore",73,195,"C",2017
"Nick Sorensen",73,182,"R",2017
"Nicklas Backstrom",73,210,"C",2017
"Nicklas Grossmann",76,230,"D",2017
"Nicklas Jensen",75,216,"R",2017
"Nicolas Deslauriers",73,215,"L",2017
"Nicolas Kerdiles",74,200,"L",2017
"Nikita Kucherov",71,178,"R",2017
"Nikita Nesterov",71,191,"D",2017
"Nikita Scherbak",74,192,"R",2017
"Nikita Soshnikov",71,185,"R",2017
"Nikita Tryamkin",79,265,"D",2017
"Nikita Zadorov",77,230,"D",2017
"Nikita Zaitsev",74,195,"D",2017
"Niklas Hjalmarsson",75,197,"D",2017
"Niklas Kronwall",72,194,"D",2017
"Nikolaj Ehlers",72,172,"L",2017
"Nikolay Goldobin",71,185,"R",2017
"Nikolay Kulemin",73,228,"L",2017
"Nino Niederreiter",74,216,"R",2017
"Noah Hanifin",75,206,"D",2017
"Noel Acciari",70,208,"C",2017
"Oliver Bjorkstrand",72,177,"R",2017
"Oliver Ekman-Larsson",74,200,"D",2017
"Olli Maatta",74,206,"D",2017
"Ondrej Kase",72,185,"R",2017
"Ondrej Palat",72,188,"L",2017
"Oscar Klefbom",75,215,"D",2017
"Oscar Lindberg",73,202,"C",2017
"Oskar Sundqvist",75,209,"C",2017
"P.K. Subban",72,210,"D",2017
"PA Parenteau",72,200,"R",2017
"Patric Hornqvist",71,189,"R",2017
"Patrice Bergeron",73,195,"C",2017
"Patrick Brown",73,216,"C",2017
"Patrick Cannone",71,199,"C",2017
"Patrick Eaves",70,202,"R",2017
"Patrick Kane",71,177,"R",2017
"Patrick Marleau",74,215,"C",2017
"Patrick Maroon",75,225,"L",2017
"Patrick Sharp",73,200,"L",2017
"Patrick Wiercioch",77,202,"D",2017
"Patrik Berglund",76,219,"C",2017
"Patrik Laine",77,206,"R",2017
"Patrik Nemeth",75,219,"D",2017
"Paul Byron",69,162,"L",2017
"Paul Carey",73,200,"C",2017
"Paul LaDue",74,198,"D",2017
"Paul Martin",73,200,"D",2017
"Paul Postma",75,195,"D",2017
"Paul Stastny",72,193,"C",2017
"Paul Thompson",73,200,"R",2017
"Pavel Buchnevich",74,191,"R",2017
"Pavel Zacha",75,210,"C",2017
"Peter Cehlarik",74,202,"L",2017
"Peter Holland",74,205,"C",2017
"Petter Granberg",75,200,"D",2017
"Petteri Lindbohm",75,198,"D",2017
"Phil Kessel",72,202,"R",2017
"Phil Varone",70,193,"C",2017
"Philip Larsen",73,185,"D",2017
"Phillip Danault",73,195,"C",2017
"Phillip Di Giuseppe",72,200,"L",2017
"Pierre-Edouard Bellemare",72,198,"L",2017
"Pontus Aberg",71,196,"L",2017
"Quinton Howden",74,189,"C",2017
"Radek Faksa",75,216,"C",2017
"Radim Vrbata",73,194,"R",2017
"Radko Gudas",72,204,"D",2017
"Rasmus Andersson",73,214,"D",2017
