"Name","Height","Weight","Position","Season"
"Saku Koivu",70,181,"C",2013
"Sam Gagner",71,200,"C",2013
"Sami Salo",75,215,"D",2013
"Sami Vatanen",70,185,"D",2013
"Scott Gomez",71,200,"C",2013
"Scott Hannan",73,215,"D",2013
"Scott Hartnell",74,215,"L",2013
"Scott Laughton",73,190,"C",2013
"Scott Nichol",68,179,"C",2013
"Scott Timmins",71,191,"C",2013
"Scottie Upshall",72,200,"R",2013
"Sean Collins",73,198,"C",2013
"Sean Couturier",75,211,"C",2013
"Sergei Gonchar",74,210,"D",2013
"Sergei Kostitsyn",72,196,"L",2013
"Shane Doan",73,223,"R",2013
"Shane O'Brien",75,230,"D",2013
"Shawn Horcoff",73,210,"C",2013
"Shawn Lalonde",73,204,"D",2013
"Shawn Matthias",76,231,"L",2013
"Shawn Thornton",74,217,"L",2013
"Shea Weber",76,230,"D",2013
"Sheldon Brookbank",73,202,"D",2013
"Sheldon Souray",76,231,"D",2013
"Sidney Crosby",71,200,"C",2013
"Simon Despres",76,218,"D",2013
"Simon Gagne",73,195,"L",2013
"Slava Voynov",72,194,"D",2013
"Stefan Elliott",73,190,"D",2013
"Stefan Matteau",74,220,"C",2013
"Stephane Da Costa",71,180,"C",2013
"Stephane Robidas",71,190,"D",2013
"Stephen Gionta",67,177,"R",2013
"Stephen Weiss",71,190,"C",2013
"Steve Begin",72,192,"L",2013
"Steve Bernier",75,224,"R",2013
"Steve Downie",71,191,"R",2013
"Steve Eminger",74,207,"D",2013
"Steve MacIntyre",77,250,"L",2013
"Steve Oleksy",72,188,"D",2013
"Steve Ott",72,193,"C",2013
"Steve Sullivan",69,165,"L",2013
"Steven Pinizzotto",73,205,"R",2013
"Steven Stamkos",73,194,"C",2013
"Stu Bickel",76,207,"D",2013
"Sven Baertschi",71,192,"L",2013
"T.J. Oshie",71,195,"R",2013
"Tanner Glass",73,213,"L",2013
"Taylor Beck",74,203,"L",2013
"Taylor Hall",73,205,"L",2013
"Taylor Pyatt",76,230,"L",2013
"Teddy Purcell",74,195,"L",2013
"Teemu Hartikainen",73,214,"C",2013
"Teemu Selanne",72,209,"R",2013
"Theo Peckham",74,246,"D",2013
"Thomas Hickey",72,188,"D",2013
"Thomas Vanek",74,214,"L",2013
"Tim Brent",72,188,"C",2013
"Tim Erixon",74,200,"D",2013
"Tim Gleason",72,217,"D",2013
"Tim Jackman",74,225,"R",2013
"Tim Kennedy",70,175,"L",2013
"Tim Sestito",71,195,"L",2013
"Tim Wallace",73,207,"R",2013
"TJ Brennan",73,216,"D",2013
"TJ Brodie",73,182,"D",2013
"TJ Galiardi",74,185,"L",2013
"Toby Enstrom",70,180,"D",2013
"Toby Petersen",70,195,"C",2013
"Todd Bertuzzi",75,229,"R",2013
"Tom Gilbert",74,210,"D",2013
"Tom Kostopoulos",72,197,"R",2013
"Tom Poti",75,190,"D",2013
"Tom Pyatt",71,185,"L",2013
"Tom Sestito",77,228,"L",2013
"Tom Wandell",73,200,"C",2013
"Tomas Fleischmann",73,192,"L",2013
"Tomas Kaberle",73,212,"D",2013
"Tomas Kopecky",75,210,"R",2013
"Tomas Kundratek",74,201,"D",2013
"Tomas Plekanec",71,193,"C",2013
"Tomas Tatar",70,185,"L",2013
"Tomas Vincour",74,204,"C",2013
"Tommy Wingels",72,200,"C",2013
"Toni Lydman",74,213,"D",2013
"Torey Krug",69,186,"D",2013
"Torrey Mitchell",71,186,"C",2013
"Travis Hamonic",74,205,"D",2013
"Travis Moen",74,215,"L",2013
"Travis Zajac",74,185,"C",2013
"Trevor Daley",71,195,"D",2013
"Trevor Lewis",73,205,"C",2013
"Trevor Smith",73,195,"C",2013
"Troy Brouwer",75,215,"R",2013
"Tuomo Ruutu",72,200,"L",2013
"Tye McGinn",75,218,"L",2013
"Tyler Bozak",73,199,"C",2013
"Tyler Ennis",69,161,"L",2013
"Tyler Johnson",68,183,"C",2013
"Tyler Kennedy",71,185,"C",2013
"Tyler Myers",80,229,"D",2013
"Tyler Seguin",73,201,"C",2013
"Tyler Toffoli",72,197,"C",2013
"Tyson Barrie",70,190,"D",2013
"Tyson Strachan",75,210,"D",2013
"Valtteri Filppula",72,196,"C",2013
"Vernon Fiddler",71,205,"C",2013
"Victor Bartley",72,217,"D",2013
"Victor Hedman",78,223,"D",2013
"Viktor Stalberg",75,209,"L",2013
"Ville Leino",73,182,"L",2013
"Vincent Lecavalier",76,215,"C",2013
"Vinny Prospal",74,191,"L",2013
"Vladimir Sobotka",70,184,"L",2013
"Vladimir Tarasenko",72,225,"R",2013
"Wade Redden",74,205,"D",2013
"Wayne Simmonds",74,185,"R",2013
"Wojtek Wolski",75,215,"L",2013
"Yannick Weber",71,200,"D",2013
"Zac Dalpe",74,194,"C",2013
"Zac Rinaldo",70,192,"C",2013
"Zach Bogosian",75,221,"D",2013
"Zach Boychuk",70,185,"L",2013
"Zach Parise",71,195,"L",2013
"Zach Redmond",74,212,"D",2013
"Zack Kassian",75,209,"R",2013
"Zack Smith",74,208,"L",2013
"Zbynek Michalek",74,210,"D",2013
"Zdeno Chara",81,250,"D",2013
"Zenon Konopka",72,213,"C",2013
