"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20102011","Michigan Tech",6,"@","Lake Superior",2,"","Superior Showcase","10/9/2010","NC"
"20102011","(8) Minnesota-Duluth",3,"@","Northern Michigan",2,"","Superior Showcase","10/9/2010","NC"
"20102011","Air Force",2,"@","Alaska-Anchorage",3,"","Kendall Hockey Classic","10/9/2010","NC"
"20102011","(2) North Dakota",3,"vs.","(12) Alaska",1,"","Kendall Hockey Classic","10/9/2010","NC"
"20102011","Robert Morris",6,"@","American International",3,"","","10/10/2010","AH"
"20102011","(17) Notre Dame",4,"vs.","(14) Boston University",5,"","IceBreaker","10/10/2010","NC"
"20102011","(13) Wisconsin",6,"vs.","Holy Cross",0,"","IceBreaker","10/10/2010","NC"
"20102011","Northern Michigan",4,"@","Michigan Tech",4,"OT","","10/12/2010","NC"
"20102011","US Under-18 Team",0,"@","(3) Michigan",3,"","","10/12/2010","EX"
"20102011","Lake Superior",2,"@","(19) Notre Dame",4,"","","10/14/2010","CC"
"20102011","(8) Maine",4,"@","(20) Michigan State",4,"OT","","10/14/2010","NC"
"20102011","Holy Cross",3,"@","American International",2,"","","10/15/2010","AH"
"20102011","Lake Superior",2,"@","(19) Notre Dame",4,"","","10/15/2010","CC"
"20102011","(2) North Dakota",5,"@","Bemidji State",2,"","","10/15/2010","WC"
"20102011","Minnesota State",2,"@","Michigan Tech",5,"","","10/15/2010","WC"
"20102011","(17) Nebraska-Omaha",5,"@","(13) Minnesota",4,"","","10/15/2010","WC"
"20102011","Bowling Green",0,"@","Clarkson",4,"","","10/15/2010","NC"
"20102011","(1) Boston College",6,"@","(6) Denver",2,"","","10/15/2010","NC"
"20102011","St. Lawrence",2,"@","Ferris State",4,"","","10/15/2010","NC"
"20102011","Western Michigan",3,"@","Mercyhurst",2,"","","10/15/2010","NC"
"20102011","(8) Maine",2,"@","(20) Michigan State",3,"","","10/15/2010","NC"
"20102011","Massachusetts-Lowell",2,"@","Niagara",2,"OT","","10/15/2010","NC"
"20102011","Rensselaer",2,"@","Northeastern",2,"OT","","10/15/2010","NC"
"20102011","Robert Morris",4,"@","Ohio State",3,"","","10/15/2010","NC"
"20102011","Bentley",2,"@","Quinnipiac",3,"","","10/15/2010","NC"
"20102011","(4) Miami",6,"@","(11) St. Cloud State",3,"","","10/15/2010","NC"
"20102011","Providence",3,"@","(7) Minnesota-Duluth",5,"","","10/15/2010","NC"
"20102011","Alabama-Huntsville",0,"@","(15) Wisconsin",7,"","","10/15/2010","NC"
"20102011","(18) Colorado College",4,"vs.","Alaska-Anchorage",3,"","Alaska Goal Rush","10/15/2010","NC"
"20102011","(16) Union",1,"@","(14) Alaska",2,"","Alaska Goal Rush","10/15/2010","NC"
"20102011","Massachusetts",2,"@","(10) Boston University",2,"OT","","10/16/2010","HE"
"20102011","(2) North Dakota",5,"@","Bemidji State",2,"","","10/16/2010","WC"
"20102011","Minnesota State",5,"@","Michigan Tech",5,"OT","","10/16/2010","WC"
"20102011","(17) Nebraska-Omaha",4,"@","(13) Minnesota",2,"","","10/16/2010","WC"
"20102011","Bowling Green",3,"@","Clarkson",0,"","","10/16/2010","NC"
"20102011","(1) Boston College",3,"@","(6) Denver",0,"","","10/16/2010","NC"
"20102011","St. Lawrence",0,"@","Ferris State",3,"","","10/16/2010","NC"
"20102011","Connecticut",1,"@","Merrimack",7,"","","10/16/2010","NC"
"20102011","Western Michigan",1,"@","Mercyhurst",0,"","","10/16/2010","NC"
"20102011","Massachusetts-Lowell",4,"@","RIT",4,"OT","","10/16/2010","NC"
"20102011","Bentley",0,"@","Rensselaer",3,"","","10/16/2010","NC"
"20102011","(4) Miami",1,"@","(11) St. Cloud State",1,"OT","","10/16/2010","NC"
"20102011","Providence",1,"@","(7) Minnesota-Duluth",7,"","","10/16/2010","NC"
"20102011","(3) Michigan",3,"@","(9) New Hampshire",3,"OT","","10/16/2010","NC"
"20102011","(16) Union",4,"vs.","Alaska-Anchorage",3,"","Alaska Goal Rush","10/16/2010","NC"
"20102011","(18) Colorado College",1,"@","(14) Alaska",2,"","Alaska Goal Rush","10/16/2010","NC"
"20102011","Holy Cross",5,"@","Army West Point",4,"OT","","10/17/2010","AH"
"20102011","Air Force",2,"@","Robert Morris",3,"","","10/17/2010","AH"
"20102011","Alabama-Huntsville",2,"@","(15) Wisconsin",5,"","","10/17/2010","NC"
"20102011","Trois Rivieres",6,"@","Dartmouth",7,"","","10/17/2010","EX"
"20102011","Canisius",5,"@","Mercyhurst",2,"","","10/19/2010","AH"
"20102011","UQTR",4,"@","Princeton",5,"","","10/20/2010","EX"
"20102011","Trois-Rivieres",3,"@","(13) Cornell",6,"","","10/21/2010","EX"
"20102011","American International",5,"@","Air Force",3,"","","10/22/2010","AH"
"20102011","Canisius",4,"@","Sacred Heart",1,"","","10/22/2010","AH"
"20102011","Ohio State",1,"@","Ferris State",2,"","","10/22/2010","CC"
"20102011","(9) Alaska",1,"@","(16) Michigan State",1,"OT","Alaska wins shootout, 2-1","10/22/2010","CC"
"20102011","Northern Michigan",0,"@","(3) Miami",4,"","","10/22/2010","CC"
"20102011","(7) New Hampshire",2,"@","Northeastern",2,"OT","","10/22/2010","HE"
"20102011","(8) Boston University",4,"@","Massachusetts",3,"","","10/22/2010","HE"
"20102011","Providence",4,"@","Massachusetts-Lowell",5,"OT","","10/22/2010","HE"
"20102011","(15) Wisconsin",2,"@","(11) Denver",4,"","","10/22/2010","WC"
"20102011","(19) Colorado College",4,"@","Minnesota State",5,"","","10/22/2010","WC"
"20102011","Alaska-Anchorage",2,"@","(6) Minnesota-Duluth",3,"OT","","10/22/2010","WC"
"20102011","(14) St. Cloud State",5,"@","(20) Minnesota",2,"","","10/22/2010","WC"
"20102011","Alabama-Huntsville",4,"@","Bowling Green",5,"OT","","10/22/2010","NC"
"20102011","Bentley",1,"@","Clarkson",5,"","","10/22/2010","NC"
"20102011","Colgate",1,"@","Lake Superior",2,"","","10/22/2010","NC"
"20102011","(2) North Dakota",3,"@","(12) Maine",7,"","","10/22/2010","NC"
"20102011","RIT",1,"@","Rensselaer",4,"","","10/22/2010","NC"
"20102011","Western Michigan",3,"@","St. Lawrence",1,"","","10/22/2010","NC"
"20102011","Niagara",1,"@","(18) Union",6,"","","10/22/2010","NC"
"20102011","(10) Nebraska-Omaha",4,"@","(4) Michigan",2,"","","10/22/2010","NC"
"20102011","American International",0,"@","Air Force",12,"","","10/23/2010","AH"
"20102011","Connecticut",3,"@","Army West Point",2,"","","10/23/2010","AH"
"20102011","Canisius",3,"@","Sacred Heart",3,"OT","","10/23/2010","AH"
"20102011","Ohio State",5,"@","Ferris State",3,"","","10/23/2010","CC"
"20102011","(9) Alaska",1,"@","(16) Michigan State",4,"","","10/23/2010","CC"
"20102011","Northern Michigan",1,"@","(3) Miami",9,"","","10/23/2010","CC"
"20102011","Providence",1,"@","(8) Boston University",2,"","","10/23/2010","HE"
"20102011","Northeastern",3,"@","Massachusetts-Lowell",1,"","","10/23/2010","HE"
"20102011","Merrimack",2,"@","Vermont",2,"OT","","10/23/2010","HE"
"20102011","(15) Wisconsin",2,"@","(11) Denver",2,"OT","","10/23/2010","WC"
"20102011","(19) Colorado College",1,"@","Minnesota State",0,"","","10/23/2010","WC"
"20102011","Alaska-Anchorage",0,"@","(6) Minnesota-Duluth",6,"","","10/23/2010","WC"
"20102011","Alabama-Huntsville",2,"@","Bowling Green",4,"","","10/23/2010","NC"
"20102011","Bentley",3,"@","Clarkson",3,"OT","","10/23/2010","NC"
"20102011","Colgate",4,"@","Lake Superior",5,"","","10/23/2010","NC"
"20102011","(2) North Dakota",2,"@","(12) Maine",4,"","","10/23/2010","NC"
"20102011","(1) Boston College",1,"@","(17) Notre Dame",2,"","","10/23/2010","NC"
"20102011","Holy Cross",1,"@","Quinnipiac",3,"","","10/23/2010","NC"
"20102011","Niagara",3,"@","Rensselaer",4,"OT","","10/23/2010","NC"
"20102011","Western Michigan",3,"@","St. Lawrence",3,"OT","","10/23/2010","NC"
"20102011","RIT",2,"@","(18) Union",7,"","","10/23/2010","NC"
"20102011","(10) Nebraska-Omaha",1,"@","(4) Michigan",6,"","","10/23/2010","NC"
"20102011","US Under-18 Team",0,"@","(13) Cornell",6,"","","10/23/2010","EX"
"20102011","Morrisville",1,"@","Princeton",7,"","","10/23/2010","EX"
"20102011","(14) St. Cloud State",1,"@","(20) Minnesota",2,"","","10/24/2010","WC"
"20102011","US Under-18 Team",1,"@","Mercyhurst",3,"","","10/24/2010","EX"
"20102011","Connecticut",3,"@","(16) Union",3,"OT","","10/28/2010","NC"
"20102011","Army West Point",0,"@","Canisius",4,"","","10/29/2010","AH"
"20102011","Mercyhurst",3,"@","Niagara",5,"","","10/29/2010","AH"
"20102011","Robert Morris",2,"@","RIT",3,"OT","","10/29/2010","AH"
"20102011","(4) Michigan",2,"@","Ferris State",2,"OT","Ferris State wins shootout, 2-0","10/29/2010","CC"
"20102011","Lake Superior",2,"@","(1) Miami",6,"","","10/29/2010","CC"
"20102011","Western Michigan",2,"@","(13) Notre Dame",3,"","","10/29/2010","CC"
"20102011","Ohio State",1,"@","Northern Michigan",2,"","","10/29/2010","CC"
"20102011","Bowling Green",1,"@","(15) Alaska",4,"","","10/29/2010","CC"
"20102011","Merrimack",2,"@","(2) Boston College",3,"","","10/29/2010","HE"
"20102011","Providence",3,"@","Massachusetts",3,"OT","","10/29/2010","HE"
"20102011","(6) Boston University",5,"@","Massachusetts-Lowell",1,"","","10/29/2010","HE"
"20102011","(3) Minnesota-Duluth",3,"@","Bemidji State",2,"OT","","10/29/2010","WC"
"20102011","(20) Minnesota",4,"@","(19) Colorado College",1,"","","10/29/2010","WC"
"20102011","Minnesota State",3,"@","Alaska-Anchorage",2,"","","10/29/2010","WC"
"20102011","(12) Denver",3,"@","(8) North Dakota",4,"","","10/29/2010","WC"
"20102011","Michigan Tech",2,"@","(18) Wisconsin",5,"","","10/29/2010","WC"
"20102011","(10) New Hampshire",7,"@","(14) Cornell",4,"","","10/29/2010","NC"
"20102011","Alabama-Huntsville",4,"@","(11) Michigan State",4,"OT","","10/29/2010","NC"
"20102011","Holy Cross",4,"@","Northeastern",3,"OT","","10/29/2010","NC"
"20102011","Quinnipiac",4,"@","(17) St. Cloud State",2,"","","10/29/2010","NC"
"20102011","Dartmouth",2,"vs.","Princeton",1,"","Ivy Shootout","10/29/2010","NC"
"20102011","Brown",4,"@","(5) Yale",7,"","Ivy Shootout","10/29/2010","NC"
"20102011","Army West Point",2,"@","Canisius",1,"","","10/30/2010","AH"
"20102011","Robert Morris",4,"@","Niagara",2,"","","10/30/2010","AH"
"20102011","Lake Superior",2,"@","(1) Miami",2,"OT","Miami Wins Shootout 3-2 (5 Rounds)","10/30/2010","CC"
"20102011","Ohio State",3,"@","Northern Michigan",4,"","","10/30/2010","CC"
"20102011","Bowling Green",1,"@","(15) Alaska",4,"","","10/30/2010","CC"
"20102011","Ferris State",2,"@","(4) Michigan",3,"","","10/30/2010","CC"
"20102011","(13) Notre Dame",2,"@","Western Michigan",2,"OT","Notre Dame Wins Shootout 1-0","10/30/2010","CC"
"20102011","Massachusetts-Lowell",1,"@","(6) Boston University",2,"","","10/30/2010","HE"
"20102011","(2) Boston College",2,"@","Merrimack",4,"","","10/30/2010","HE"
"20102011","Massachusetts",2,"@","Providence",3,"","","10/30/2010","HE"
"20102011","(7) Maine",3,"@","Vermont",2,"OT","","10/30/2010","HE"
"20102011","(3) Minnesota-Duluth",1,"@","Bemidji State",1,"OT","","10/30/2010","WC"
"20102011","(20) Minnesota",9,"@","(19) Colorado College",4,"","","10/30/2010","WC"
"20102011","Minnesota State",2,"@","Alaska-Anchorage",2,"OT","","10/30/2010","WC"
"20102011","(12) Denver",3,"@","(8) North Dakota",0,"","","10/30/2010","WC"
"20102011","Michigan Tech",1,"@","(18) Wisconsin",4,"","","10/30/2010","WC"
"20102011","Sacred Heart",0,"@","Colgate",5,"","","10/30/2010","NC"
"20102011","RIT",5,"@","(14) Cornell",3,"","","10/30/2010","NC"
"20102011","Alabama-Huntsville",1,"@","(11) Michigan State",2,"","","10/30/2010","NC"
"20102011","Bentley",2,"@","Northeastern",1,"","","10/30/2010","NC"
"20102011","Quinnipiac",2,"@","(17) St. Cloud State",5,"","","10/30/2010","NC"
"20102011","Princeton",1,"vs.","Brown",2,"","Ivy Shootout","10/30/2010","NC"
"20102011","Dartmouth",3,"@","(5) Yale",7,"","Ivy Shootout","10/30/2010","NC"
"20102011","St. Lawrence",1,"vs.","Clarkson",2,"OT","Halloween Faceoff","10/30/2010","NC"
"20102011","(16) Union",3,"vs.","(20) Rensselaer",3,"OT","Halloween Faceoff","10/30/2010","NC"
"20102011","Sweden U-20 Team",2,"@","Harvard",1,"","","11/1/2010","EX"
"20102011","Niagara",6,"@","Canisius",5,"OT","","11/2/2010","AH"
"20102011","Massachusetts-Lowell",2,"@","(4) Boston College",5,"","","11/2/2010","HE"
"20102011","Sweden U-20 Team",1,"@","Merrimack",4,"","","11/2/2010","EX"
"20102011","Sacred Heart",2,"@","Bentley",6,"","","11/3/2010","AH"
"20102011","Mercyhurst",6,"@","Air Force",2,"","","11/5/2010","AH"
"20102011","Robert Morris",4,"@","Holy Cross",2,"","","11/5/2010","AH"
"20102011","Canisius",2,"@","Connecticut",3,"","","11/5/2010","AH"
"20102011","(11) Notre Dame",2,"@","Bowling Green",3,"","","11/5/2010","CC"
"20102011","(1) Miami",2,"@","Ferris State",3,"","","11/5/2010","CC"
"20102011","Northern Michigan",4,"@","Lake Superior",1,"","","11/5/2010","CC"
"20102011","(6) Michigan",0,"@","(14) Alaska",3,"","","11/5/2010","CC"
"20102011","(12) Michigan State",3,"@","Western Michigan",4,"","","11/5/2010","CC"
"20102011","Quinnipiac",3,"@","Brown",3,"OT","","11/5/2010","EC"
"20102011","Colgate",4,"@","Clarkson",4,"OT","","11/5/2010","EC"
"20102011","(18) Rensselaer",4,"@","Dartmouth",1,"","","11/5/2010","EC"
"20102011","(15) Union",2,"@","Harvard",1,"","","11/5/2010","EC"
"20102011","(19) Cornell",0,"@","St. Lawrence",3,"","","11/5/2010","EC"
"20102011","Princeton",3,"@","(5) Yale",5,"","","11/5/2010","EC"
"20102011","(10) New Hampshire",2,"@","(4) Boston College",1,"","","11/5/2010","HE"
"20102011","Merrimack",0,"@","Providence",2,"","","11/5/2010","HE"
"20102011","Vermont",1,"@","Massachusetts-Lowell",3,"","","11/5/2010","HE"
"20102011","Colorado College",1,"@","(13) Denver",4,"","","11/5/2010","WC"
"20102011","Bemidji State",3,"@","(20) St. Cloud State",6,"","","11/5/2010","WC"
"20102011","(15) Wisconsin",6,"@","(17) Minnesota",0,"","","11/5/2010","WC"
"20102011","(2) Minnesota-Duluth",2,"@","(9) North Dakota",4,"","","11/5/2010","WC"
"20102011","Minnesota State",1,"@","(8) Nebraska-Omaha",5,"","","11/5/2010","WC"
"20102011","Niagara",4,"@","Northeastern",1,"","","11/5/2010","NC"
"20102011","Alabama-Huntsville",2,"@","Ohio State",6,"","","11/5/2010","NC"
"20102011","Army West Point",5,"@","Massachusetts",2,"","","11/5/2010","NC"
"20102011","Robert Morris",2,"@","Holy Cross",3,"OT","","11/6/2010","AH"
"20102011","American International",2,"@","Sacred Heart",4,"","","11/6/2010","AH"
"20102011","Canisius",1,"@","Connecticut",1,"OT","","11/6/2010","AH"
"20102011","(11) Notre Dame",6,"@","Bowling Green",3,"","","11/6/2010","CC"
"20102011","(1) Miami",1,"@","Ferris State",1,"OT","Ferris State wins shootout, 3-2 (5 rounds)","11/6/2010","CC"
"20102011","Northern Michigan",1,"@","Lake Superior",3,"","","11/6/2010","CC"
"20102011","(6) Michigan",5,"@","(14) Alaska",2,"","","11/6/2010","CC"
"20102011","(12) Michigan State",1,"@","Western Michigan",3,"","","11/6/2010","CC"
"20102011","Princeton",4,"@","Brown",3,"","","11/6/2010","EC"
"20102011","(19) Cornell",6,"@","Clarkson",1,"","","11/6/2010","EC"
"20102011","(15) Union",0,"@","Dartmouth",0,"OT","","11/6/2010","EC"
"20102011","(18) Rensselaer",0,"@","Harvard",1,"","","11/6/2010","EC"
"20102011","Colgate",1,"@","St. Lawrence",4,"","","11/6/2010","EC"
"20102011","Quinnipiac",1,"@","(5) Yale",5,"","","11/6/2010","EC"
"20102011","(7) Maine",2,"@","(3) Boston University",2,"OT","","11/6/2010","HE"
"20102011","Vermont",3,"@","Providence",3,"OT","","11/6/2010","HE"
"20102011","(10) New Hampshire",2,"@","Massachusetts-Lowell",1,"","","11/6/2010","HE"
"20102011","(13) Denver",2,"@","Colorado College",9,"","","11/6/2010","WC"
"20102011","Bemidji State",3,"@","(20) St. Cloud State",2,"OT","","11/6/2010","WC"
"20102011","(15) Wisconsin",3,"@","(17) Minnesota",3,"OT","","11/6/2010","WC"
"20102011","(2) Minnesota-Duluth",3,"@","(9) North Dakota",2,"OT","","11/6/2010","WC"
"20102011","Minnesota State",2,"@","(8) Nebraska-Omaha",5,"","","11/6/2010","WC"
"20102011","Alabama-Huntsville",1,"@","Ohio State",5,"","","11/6/2010","NC"
"20102011","Sweden U-20 Team",1,"@","Massachusetts",5,"","","11/6/2010","EX"
"20102011","RIT",3,"@","Air Force",4,"","","11/7/2010","AH"
"20102011","Army West Point",0,"@","Mercyhurst",4,"","","11/12/2010","AH"
"20102011","Bentley",1,"@","Niagara",4,"","","11/12/2010","AH"
"20102011","Connecticut",2,"@","RIT",6,"","","11/12/2010","AH"
"20102011","Sacred Heart",4,"@","Robert Morris",4,"OT","","11/12/2010","AH"
"20102011","(20) Ferris State",0,"@","Lake Superior",1,"","","11/12/2010","CC"
"20102011","Ohio State",4,"@","(16) Michigan State",3,"OT","","11/12/2010","CC"
"20102011","(14) Alaska",0,"@","(4) Miami",4,"","","11/12/2010","CC"
"20102011","Bowling Green",2,"@","Northern Michigan",1,"","","11/12/2010","CC"
"20102011","(11) Notre Dame",3,"@","(8) Michigan",1,"","","11/12/2010","CC"
"20102011","Dartmouth",7,"@","Clarkson",1,"","","11/12/2010","EC"
"20102011","Princeton",4,"@","Colgate",3,"","","11/12/2010","EC"
"20102011","Quinnipiac",1,"@","Cornell",4,"","","11/12/2010","EC"
"20102011","Harvard",4,"@","St. Lawrence",2,"","","11/12/2010","EC"
"20102011","(18) Rensselaer",1,"@","(12) Union",2,"","","11/12/2010","EC"
"20102011","Merrimack",1,"@","(1) Boston University",1,"OT","","11/12/2010","HE"
"20102011","Northeastern",2,"@","(5) Maine",4,"","","11/12/2010","HE"
"20102011","Massachusetts",0,"@","(9) New Hampshire",3,"","","11/12/2010","HE"
"20102011","(7) Boston College",3,"@","Vermont",2,"","","11/12/2010","HE"
"20102011","Alaska-Anchorage",5,"@","Bemidji State",4,"","","11/12/2010","WC"
"20102011","Minnesota State",2,"@","(15) Denver",3,"","","11/12/2010","WC"
"20102011","(6) Nebraska-Omaha",3,"@","St. Cloud State",0,"","","11/12/2010","WC"
"20102011","Michigan Tech",3,"@","(2) Minnesota-Duluth",5,"","","11/12/2010","WC"
"20102011","(10) North Dakota",1,"@","(13) Wisconsin",0,"","","11/12/2010","WC"
"20102011","Colorado College",6,"@","Air Force",4,"","","11/12/2010","NC"
"20102011","Providence",3,"@","Alabama-Huntsville",1,"","","11/12/2010","NC"
"20102011","Holy Cross",3,"@","Canisius",3,"OT","","11/13/2010","AH"
"20102011","Army West Point",1,"@","Mercyhurst",4,"","","11/13/2010","AH"
"20102011","Bentley",3,"@","Niagara",5,"","","11/13/2010","AH"
"20102011","Connecticut",3,"@","RIT",5,"","","11/13/2010","AH"
"20102011","Sacred Heart",1,"@","Robert Morris",5,"","","11/13/2010","AH"
"20102011","(20) Ferris State",0,"@","Lake Superior",4,"","","11/13/2010","CC"
"20102011","Ohio State",0,"@","(16) Michigan State",4,"","","11/13/2010","CC"
"20102011","(14) Alaska",3,"@","(4) Miami",2,"","","11/13/2010","CC"
"20102011","Bowling Green",1,"@","Northern Michigan",5,"","","11/13/2010","CC"
"20102011","(11) Notre Dame",3,"@","(8) Michigan",5,"","","11/13/2010","CC"
"20102011","Harvard",1,"@","Clarkson",3,"","","11/13/2010","EC"
"20102011","Quinnipiac",3,"@","Colgate",1,"","","11/13/2010","EC"
"20102011","Princeton",2,"@","Cornell",1,"OT","","11/13/2010","EC"
"20102011","(12) Union",3,"@","(18) Rensselaer",4,"OT","","11/13/2010","EC"
"20102011","Dartmouth",6,"@","St. Lawrence",1,"","","11/13/2010","EC"
"20102011","(1) Boston University",3,"@","Merrimack",3,"OT","","11/13/2010","HE"
"20102011","Northeastern",2,"@","(5) Maine",4,"","","11/13/2010","HE"
"20102011","Massachusetts",3,"@","(9) New Hampshire",3,"OT","","11/13/2010","HE"
"20102011","(7) Boston College",3,"@","Vermont",5,"","","11/13/2010","HE"
"20102011","Alaska-Anchorage",0,"@","Bemidji State",4,"","","11/13/2010","WC"
"20102011","Minnesota State",1,"@","(15) Denver",6,"","","11/13/2010","WC"
"20102011","(6) Nebraska-Omaha",4,"@","St. Cloud State",4,"OT","","11/13/2010","WC"
