Season,Away,AwayScore,at,Home,HomeScore,OT,Notes,Date,GameType,HomeWin,AwayWin,Tournament,ConfTournament,NCAA,HomeConference,AwayConference
20142015,Boston College,1,@,Denver,2,OT,,11/1/2014,NC,Win,Loss,No,No,No,NCHC,Hockey East
20142015,Ferris State,1,@,Michigan State,4,,,11/1/2014,NC,Win,Loss,No,No,No,Big Ten,WCHA
20142015,Michigan,2,@,Michigan Tech,6,,,11/1/2014,NC,Win,Loss,No,No,No,WCHA,Big Ten
20142015,Alabama-Huntsville,1,@,Northern Michigan,4,,,11/1/2014,NC,Win,Loss,No,No,No,WCHA,WCHA
20142015,Northeastern,2,@,Quinnipiac,3,,,11/1/2014,NC,Win,Loss,No,No,No,ECAC,Hockey East
20142015,St. Cloud State,3,@,Minnesota,4,OT,,11/1/2014,NC,Win,Loss,No,No,No,Big Ten,NCHC
20142015,Air Force,2,@,North Dakota,3,OT,,11/1/2014,NC,Win,Loss,No,No,No,NCHC,Atlantic Hockey
20142015,Northeastern,3,@,Quinnipiac,4,,,11/2/2014,NC,Win,Loss,No,No,No,ECAC,Hockey East
20142015,Merrimack,6,vs.,Princeton,1,,Liberty Invitational,11/2/2014,NC,Loss,Win,Yes,No,No,ECAC,Hockey East
20142015,Yale,2,vs.,Connecticut,1,,Liberty Invitational,11/2/2014,NC,Loss,Win,Yes,No,No,Hockey East,ECAC
20142015,Boston College,0,@,Connecticut,1,,,11/5/2014,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20142015,Niagara,0,@,Bentley,6,,,11/7/2014,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,Army,0,@,Mercyhurst,2,,,11/7/2014,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,Holy Cross,3,@,RIT,3,OT,,11/7/2014,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,Canisius,2,@,Sacred Heart,3,,,11/7/2014,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,St. Lawrence,5,@,Brown,2,,,11/7/2014,EC,Loss,Win,No,No,No,ECAC,ECAC
20142015,Cornell,1,@,Princeton,2,,,11/7/2014,EC,Win,Loss,No,No,No,ECAC,ECAC
20142015,Colgate,0,@,Quinnipiac,5,,,11/7/2014,EC,Win,Loss,No,No,No,ECAC,ECAC
20142015,Harvard,4,@,Rensselaer,0,,,11/7/2014,EC,Loss,Win,No,No,No,ECAC,ECAC
20142015,Dartmouth,4,@,Union,3,OT,,11/7/2014,EC,Loss,Win,No,No,No,ECAC,ECAC
20142015,Clarkson,2,@,Yale,2,OT,,11/7/2014,EC,Tie,Tie,No,No,No,ECAC,ECAC
20142015,Boston University,5,@,Boston College,3,,,11/7/2014,HE,Loss,Win,No,No,No,Hockey East,Hockey East
20142015,Merrimack,2,@,Providence,3,,,11/7/2014,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20142015,Northeastern,3,@,Massachusetts-Lowell,3,OT,,11/7/2014,HE,Tie,Tie,No,No,No,Hockey East,Hockey East
20142015,Maine,3,@,Vermont,4,OT,,11/7/2014,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20142015,Western Michigan,4,@,Denver,5,,,11/7/2014,NT,Win,Loss,No,No,No,NCHC,NCHC
20142015,Colorado College,0,@,Miami,3,,,11/7/2014,NT,Win,Loss,No,No,No,NCHC,NCHC
20142015,Minnesota-Duluth,3,@,St. Cloud State,2,OT,,11/7/2014,NT,Loss,Win,No,No,No,NCHC,NCHC
20142015,Bemidji State,3,@,Minnesota State,6,,,11/7/2014,WC,Win,Loss,No,No,No,WCHA,WCHA
20142015,Alaska-Anchorage,0,@,Michigan Tech,2,,,11/7/2014,WC,Win,Loss,No,No,No,WCHA,WCHA
20142015,Ferris State,1,@,Northern Michigan,0,OT,,11/7/2014,WC,Loss,Win,No,No,No,WCHA,WCHA
20142015,Bowling Green,3,@,Alaska,2,,,11/7/2014,WC,Loss,Win,No,No,No,WCHA,WCHA
20142015,Alabama-Huntsville,4,@,Air Force,2,,,11/7/2014,NC,Loss,Win,No,No,No,Atlantic Hockey,WCHA
20142015,Nebraska-Omaha,4,@,Ohio State,1,,,11/7/2014,NC,Loss,Win,No,No,No,Big Ten,NCHC
20142015,American International,1,@,Massachusetts,7,,,11/7/2014,NC,Win,Loss,No,No,No,Hockey East,Atlantic Hockey
20142015,Notre Dame,0,@,Minnesota,5,,,11/7/2014,NC,Win,Loss,No,No,No,Big Ten,Hockey East
20142015,Michigan State,4,@,New Hampshire,3,,,11/7/2014,NC,Loss,Win,No,No,No,Hockey East,Big Ten
20142015,North Dakota,4,@,Wisconsin,3,,,11/7/2014,NC,Loss,Win,No,No,No,Big Ten,NCHC
20142015,Niagara,3,@,Bentley,2,OT,,11/8/2014,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,Army,5,@,Mercyhurst,7,,,11/8/2014,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20142015,Holy Cross,2,@,RIT,1,,,11/8/2014,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
