"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20072008","Mercyhurst",1,"vs.","(19) Ohio State",2,"","Lefty McFadden Tournament","10/12/2007","NC"
"20072008","Northern Michigan",3,"@","Michigan Tech",2,"","Superior Showcase","10/12/2007","NC"
"20072008","Lake Superior",2,"@","Minnesota-Duluth",2,"OT","Superior Showcase","10/12/2007","NC"
"20072008","Windsor",1,"@","Bowling Green",12,"","","10/12/2007","EX"
"20072008","US Under-18 Team",3,"@","(11) Colorado College",6,"","","10/12/2007","EX"
"20072008","New Brunswick",4,"@","(6) New Hampshire",3,"","","10/12/2007","EX"
"20072008","Army West Point",0,"@","Bemidji State",3,"","","10/13/2007","NC"
"20072008","Providence",0,"@","(7) Clarkson",2,"","","10/13/2007","NC"
"20072008","RIT",5,"@","Colgate",6,"","","10/13/2007","NC"
"20072008","(12) Maine",1,"@","(13) Denver",3,"","","10/13/2007","NC"
"20072008","Niagara",6,"@","Holy Cross",2,"","","10/13/2007","NC"
"20072008","(20) Vermont",1,"@","(4) Miami",4,"","","10/13/2007","NC"
"20072008","Canisius",3,"@","(17) St. Cloud State",3,"OT","","10/13/2007","NC"
"20072008","Massachusetts",3,"@","(16) St. Lawrence",1,"","","10/13/2007","NC"
"20072008","Ferris State",1,"@","Union",4,"","","10/13/2007","NC"
"20072008","(3) Michigan State",0,"@","(1) North Dakota",6,"","","10/13/2007","NC"
"20072008","(2) Boston College",4,"vs.","Rensselaer",1,"","IceBreaker","10/13/2007","NC"
"20072008","(10) Michigan",3,"vs.","(5) Minnesota",4,"","IceBreaker","10/13/2007","NC"
"20072008","(9) Boston University",4,"@","Alaska-Anchorage",4,"OT","Nye Frontier Classic","10/13/2007","NC"
"20072008","Robert Morris",4,"vs.","Wayne State",1,"","Nye Frontier Classic","10/13/2007","NC"
"20072008","(8) Notre Dame",4,"vs.","Mercyhurst",0,"","Lefty McFadden Tournament","10/13/2007","NC"
"20072008","(15) Wisconsin",3,"vs.","(19) Ohio State",5,"","Lefty McFadden Tournament","10/13/2007","NC"
"20072008","Northern Michigan",0,"@","Minnesota-Duluth",4,"","Superior Showcase","10/13/2007","NC"
"20072008","US Under-18 Team",3,"@","Air Force",4,"","","10/13/2007","EX"
"20072008","PEI",1,"@","Northeastern",5,"","","10/13/2007","EX"
"20072008","Ryerson",0,"@","(14) Quinnipiac",10,"","","10/13/2007","EX"
"20072008","New Brunswick",3,"@","Massachusetts-Lowell",5,"","","10/13/2007","EX"
"20072008","Windsor",2,"@","Western Michigan",5,"","","10/13/2007","EX"
"20072008","Lake Superior",3,"@","Michigan Tech",4,"","Superior Showcase","10/14/2007","NC"
"20072008","PEI",3,"@","Harvard",6,"","","10/14/2007","EX"
"20072008","Ryerson",3,"@","Connecticut",4,"","","10/14/2007","EX"
"20072008","Bentley",0,"@","(14) Quinnipiac",3,"","","10/16/2007","NC"
"20072008","(5) Denver",3,"@","(11) Notre Dame",4,"","","10/18/2007","NC"
"20072008","Bowling Green",0,"@","Niagara",2,"","","10/18/2007","NC"
"20072008","American International",2,"@","Connecticut",4,"","","10/19/2007","AH"
"20072008","(6) Michigan",3,"@","Northern Michigan",1,"","","10/19/2007","CC"
"20072008","(2) Miami",5,"@","(12) Ohio State",1,"","","10/19/2007","CC"
"20072008","(8) New Hampshire",4,"@","(18) Boston University",1,"","","10/19/2007","HE"
"20072008","Providence",2,"@","Northeastern",3,"OT","","10/19/2007","HE"
"20072008","Massachusetts-Lowell",2,"@","(20) Massachusetts",2,"OT","","10/19/2007","HE"
"20072008","(3) Minnesota",1,"@","(10) Colorado College",3,"","","10/19/2007","WC"
"20072008","Minnesota State",0,"@","Michigan Tech",2,"","","10/19/2007","WC"
"20072008","(16) St. Cloud State",1,"@","Minnesota-Duluth",2,"","","10/19/2007","WC"
"20072008","(14) Quinnipiac",1,"@","Air Force",4,"","","10/19/2007","NC"
"20072008","Rensselaer",3,"@","Army West Point",1,"","","10/19/2007","NC"
"20072008","(1) North Dakota",0,"@","(4) Boston College",0,"","","10/19/2007","NC"
"20072008","Merrimack",3,"@","Bemidji State",2,"","","10/19/2007","NC"
"20072008","Wayne State",2,"@","Ferris State",6,"","","10/19/2007","NC"
"20072008","Mercyhurst",2,"@","(17) Maine",4,"","","10/19/2007","NC"
"20072008","Colgate",3,"@","(9) Michigan State",6,"","","10/19/2007","NC"
"20072008","(5) Denver",3,"@","(11) Notre Dame",1,"","","10/19/2007","NC"
"20072008","Bowling Green",5,"@","RIT",3,"","","10/19/2007","NC"
"20072008","Robert Morris",2,"@","(13) Wisconsin",7,"","","10/19/2007","NC"
"20072008","Bentley",2,"@","Western Michigan",5,"","","10/19/2007","NC"
"20072008","Alabama-Huntsville",4,"vs.","Canisius",3,"","Maverick Stampede","10/19/2007","NC"
"20072008","Alaska",3,"@","Alaska-Anchorage",4,"","Governor's Cup","10/19/2007","NC"
"20072008","Trois-Rivieres",0,"@","(19) Cornell",0,"OT","","10/19/2007","EX"
"20072008","Manitoba",1,"@","Nebraska-Omaha",8,"","Maverick Stampede","10/19/2007","EX"
"20072008","(6) Michigan",4,"@","Northern Michigan",3,"","","10/20/2007","CC"
"20072008","(15) St. Lawrence",4,"@","(7) Clarkson",5,"OT","","10/20/2007","EC"
"20072008","(3) Minnesota",1,"@","(10) Colorado College",2,"OT","","10/20/2007","WC"
"20072008","Minnesota State",1,"@","Michigan Tech",7,"","","10/20/2007","WC"
"20072008","(16) St. Cloud State",2,"@","Minnesota-Duluth",4,"","","10/20/2007","WC"
"20072008","(14) Quinnipiac",1,"@","Air Force",3,"","","10/20/2007","NC"
"20072008","Merrimack",2,"@","Bemidji State",1,"","","10/20/2007","NC"
"20072008","Wayne State",2,"@","Ferris State",2,"OT","","10/20/2007","NC"
"20072008","Mercyhurst",1,"@","(17) Maine",4,"","","10/20/2007","NC"
"20072008","Colgate",1,"@","(9) Michigan State",2,"","","10/20/2007","NC"
"20072008","(1) North Dakota",3,"@","Northeastern",0,"","","10/20/2007","NC"
"20072008","Holy Cross",6,"@","Providence",4,"","","10/20/2007","NC"
"20072008","Sacred Heart",0,"@","Rensselaer",1,"OT","","10/20/2007","NC"
"20072008","Connecticut",3,"@","(20) Massachusetts",4,"","","10/20/2007","NC"
"20072008","Robert Morris",2,"@","(13) Wisconsin",8,"","","10/20/2007","NC"
"20072008","Bentley",1,"@","Western Michigan",3,"","","10/20/2007","NC"
"20072008","Alabama-Huntsville",1,"@","Nebraska-Omaha",5,"","Maverick Stampede","10/20/2007","NC"
"20072008","Alaska",3,"@","Alaska-Anchorage",5,"","Governor's Cup","10/20/2007","NC"
"20072008","York",1,"@","Dartmouth",2,"","","10/20/2007","EX"
"20072008","Western Ontario",3,"@","Lake Superior",3,"OT","","10/20/2007","EX"
"20072008","Trois Rivieres",3,"@","Princeton",5,"","","10/20/2007","EX"
"20072008","Manitoba",2,"vs.","Canisius",3,"","Maverick Stampede","10/20/2007","EX"
"20072008","(12) Ohio State",1,"@","(2) Miami",5,"","","10/21/2007","CC"
"20072008","(4) Boston College",3,"@","Vermont",3,"OT","","10/21/2007","HE"
"20072008","Ottawa",0,"@","(19) Cornell",8,"","","10/21/2007","EX"
"20072008","Trois Rivieres",2,"@","Union",2,"OT","","10/21/2007","EX"
"20072008","(12) Notre Dame",4,"@","Bowling Green",2,"","","10/23/2007","CC"
"20072008","(19) Ohio State",1,"@","(10) Minnesota",3,"","","10/25/2007","NC"
"20072008","Air Force",0,"@","Bentley",4,"","","10/26/2007","AH"
"20072008","Holy Cross",4,"@","Mercyhurst",1,"","","10/26/2007","AH"
"20072008","Canisius",4,"@","Sacred Heart",5,"OT","","10/26/2007","AH"
"20072008","(12) Notre Dame",3,"@","Ferris State",2,"","","10/26/2007","CC"
"20072008","Northern Michigan",4,"@","(8) Michigan State",5,"","","10/26/2007","CC"
"20072008","Nebraska-Omaha",2,"@","(2) Miami",7,"","","10/26/2007","CC"
"20072008","Wayne State",1,"@","Robert Morris",3,"","","10/26/2007","CH"
"20072008","Merrimack",1,"@","(5) Boston College",7,"","","10/26/2007","HE"
"20072008","(13) Maine",3,"@","Northeastern",2,"","","10/26/2007","HE"
"20072008","(16) Massachusetts",1,"@","Providence",3,"","","10/26/2007","HE"
"20072008","(17) Minnesota-Duluth",1,"@","(6) Denver",5,"","","10/26/2007","WC"
"20072008","(1) North Dakota",1,"@","(14) Michigan Tech",3,"","","10/26/2007","WC"
"20072008","Minnesota State",2,"@","(20) Alaska-Anchorage",2,"OT","","10/26/2007","WC"
"20072008","(9) Clarkson",4,"@","Lake Superior",0,"","","10/26/2007","NC"
"20072008","Western Michigan",2,"@","Niagara",4,"","","10/26/2007","NC"
"20072008","Bemidji State",1,"@","St. Cloud State",2,"","","10/26/2007","NC"
"20072008","Boston University",2,"@","(3) Michigan",4,"","","10/26/2007","NC"
"20072008","Alabama-Huntsville",1,"@","Massachusetts-Lowell",4,"","","10/26/2007","NC"
"20072008","(19) Ohio State",1,"@","(10) Minnesota",2,"","","10/26/2007","NC"
"20072008","(4) Colorado College",3,"@","(7) New Hampshire",5,"","","10/26/2007","NC"
"20072008","(15) St. Lawrence",1,"vs.","Colgate",2,"","Governor's Cup","10/26/2007","NC"
"20072008","Rensselaer",3,"vs.","Union",2,"","Governor's Cup","10/26/2007","NC"
"20072008","Princeton",6,"@","Yale",2,"","Ivy Shootout","10/26/2007","NC"
"20072008","Ontario IT",0,"vs.","Brown",2,"","Ivy Shootout","10/26/2007","EX"
"20072008","Air Force",3,"@","Bentley",1,"","","10/27/2007","AH"
"20072008","Holy Cross",2,"@","Mercyhurst",2,"OT","","10/27/2007","AH"
"20072008","Canisius",2,"@","Sacred Heart",2,"OT","","10/27/2007","AH"
"20072008","Army West Point",4,"@","Connecticut",1,"","","10/27/2007","AH"
"20072008","(12) Notre Dame",0,"@","Ferris State",3,"","","10/27/2007","CC"
"20072008","Northern Michigan",2,"@","(8) Michigan State",3,"","","10/27/2007","CC"
"20072008","Nebraska-Omaha",2,"@","(2) Miami",5,"","","10/27/2007","CC"
"20072008","Wayne State",1,"@","Robert Morris",4,"","","10/27/2007","CH"
"20072008","(13) Maine",4,"@","Northeastern",3,"","","10/27/2007","HE"
"20072008","Providence",3,"@","(16) Massachusetts",3,"OT","","10/27/2007","HE"
"20072008","(17) Minnesota-Duluth",3,"@","(6) Denver",0,"","","10/27/2007","WC"
"20072008","(1) North Dakota",6,"@","(14) Michigan Tech",0,"","","10/27/2007","WC"
"20072008","Minnesota State",2,"@","(20) Alaska-Anchorage",0,"","","10/27/2007","WC"
"20072008","(9) Clarkson",1,"@","Lake Superior",5,"","","10/27/2007","NC"
"20072008","Western Michigan",1,"@","Niagara",3,"","","10/27/2007","NC"
"20072008","(18) Cornell",1,"@","RIT",4,"","","10/27/2007","NC"
"20072008","Bemidji State",1,"@","St. Cloud State",6,"","","10/27/2007","NC"
"20072008","Boston University",2,"@","(3) Michigan",6,"","","10/27/2007","NC"
"20072008","Alabama-Huntsville",1,"@","Massachusetts-Lowell",3,"","","10/27/2007","NC"
"20072008","(4) Colorado College",2,"@","(7) New Hampshire",4,"","","10/27/2007","NC"
"20072008","Colgate",0,"vs.","Rensselaer",2,"","Governor's Cup","10/27/2007","NC"
"20072008","(15) St. Lawrence",4,"vs.","Union",0,"","Governor's Cup","10/27/2007","NC"
"20072008","Brown",0,"@","Yale",2,"","Ivy Shootout","10/27/2007","NC"
"20072008","US Under-18 Team",1,"@","(10) Minnesota",3,"","","10/27/2007","EX"
"20072008","Ontario IT",0,"vs.","Princeton",5,"","Ivy Shootout","10/27/2007","EX"
"20072008","(5) Boston College",4,"@","Merrimack",2,"","","10/28/2007","HE"
"20072008","Dartmouth",4,"@","Vermont",2,"","","10/28/2007","NC"
"20072008","US Under-18 Team",2,"@","St. Cloud State",2,"OT","","10/28/2007","EX"
"20072008","American International",2,"@","Quinnipiac",3,"","","10/30/2007","NC"
"20072008","Lake Superior",3,"@","(14) Notre Dame",7,"","","11/1/2007","CC"
"20072008","Boston University",5,"@","Providence",2,"","","11/1/2007","HE"
"20072008","Merrimack",3,"@","Massachusetts-Lowell",1,"","","11/1/2007","HE"
"20072008","Mercyhurst",5,"@","Air Force",3,"","","11/2/2007","AH"
"20072008","American International",1,"@","Bentley",1,"OT","","11/2/2007","AH"
"20072008","Canisius",3,"@","RIT",4,"","","11/2/2007","AH"
"20072008","Connecticut",2,"@","Sacred Heart",4,"","","11/2/2007","AH"
"20072008","Lake Superior",1,"@","(14) Notre Dame",4,"","","11/2/2007","CC"
"20072008","(1) Miami",9,"@","Northern Michigan",2,"","","11/2/2007","CC"
"20072008","Ferris State",4,"@","Ohio State",0,"","","11/2/2007","CC"
"20072008","(6) Michigan State",3,"@","Alaska",1,"","","11/2/2007","CC"
"20072008","(3) Michigan",6,"@","Nebraska-Omaha",3,"","","11/2/2007","CC"
"20072008","Bowling Green",3,"@","Western Michigan",2,"OT","","11/2/2007","CC"
"20072008","(18) Niagara",3,"@","Bemidji State",2,"","","11/2/2007","CH"
"20072008","Harvard",1,"@","(11) Clarkson",2,"","","11/2/2007","EC"
"20072008","Quinnipiac",1,"@","Colgate",1,"OT","","11/2/2007","EC"
"20072008","Princeton",3,"@","Cornell",2,"","","11/2/2007","EC"
"20072008","Yale",1,"@","(17) Rensselaer",1,"OT","","11/2/2007","EC"
"20072008","Dartmouth",2,"@","(16) St. Lawrence",1,"","","11/2/2007","EC"
"20072008","Brown",2,"@","Union",2,"OT","","11/2/2007","EC"
"20072008","(12) Maine",1,"@","(5) Boston College",1,"OT","","11/2/2007","HE"
"20072008","(4) New Hampshire",7,"@","Northeastern",4,"","","11/2/2007","HE"
"20072008","Alaska-Anchorage",3,"@","(19) St. Cloud State",5,"","","11/2/2007","WC"
"20072008","(7) Denver",5,"@","(8) Minnesota",1,"","","11/2/2007","WC"
"20072008","(9) Colorado College",2,"@","(2) North Dakota",6,"","","11/2/2007","WC"
"20072008","(13) Michigan Tech",4,"@","(10) Wisconsin",2,"","","11/2/2007","WC"
"20072008","Minnesota State",7,"@","Alabama-Huntsville",0,"","","11/2/2007","NC"
"20072008","Mercyhurst",2,"@","Air Force",6,"","","11/3/2007","AH"
"20072008","Bentley",5,"@","American International",1,"","","11/3/2007","AH"
"20072008","RIT",2,"@","Canisius",6,"","","11/3/2007","AH"
"20072008","Army West Point",5,"@","Holy Cross",2,"","","11/3/2007","AH"
"20072008","Sacred Heart",5,"@","Connecticut",0,"","","11/3/2007","AH"
"20072008","Western Michigan",4,"@","Bowling Green",5,"OT","","11/3/2007","CC"
"20072008","(1) Miami",3,"@","Northern Michigan",2,"","","11/3/2007","CC"
"20072008","(6) Michigan State",3,"@","Alaska",1,"","","11/3/2007","CC"
"20072008","(3) Michigan",3,"@","Nebraska-Omaha",2,"","","11/3/2007","CC"
"20072008","(18) Niagara",0,"@","Bemidji State",3,"","","11/3/2007","CH"
"20072008","Dartmouth",3,"@","(11) Clarkson",4,"","","11/3/2007","EC"
"20072008","Princeton",2,"@","Colgate",0,"","","11/3/2007","EC"
"20072008","Quinnipiac",3,"@","Cornell",5,"","","11/3/2007","EC"
"20072008","Brown",2,"@","(17) Rensselaer",2,"OT","","11/3/2007","EC"
"20072008","Harvard",6,"@","(16) St. Lawrence",1,"","","11/3/2007","EC"
"20072008","Yale",3,"@","Union",3,"OT","","11/3/2007","EC"
"20072008","Massachusetts-Lowell",4,"@","Boston University",7,"","","11/3/2007","HE"
"20072008","Merrimack",1,"@","(20) Massachusetts",5,"","","11/3/2007","HE"
"20072008","Northeastern",2,"@","(4) New Hampshire",1,"","","11/3/2007","HE"
"20072008","Alaska-Anchorage",4,"@","(19) St. Cloud State",4,"OT","","11/3/2007","WC"
"20072008","(9) Colorado College",4,"@","(2) North Dakota",1,"","","11/3/2007","WC"
"20072008","(13) Michigan Tech",2,"@","(10) Wisconsin",4,"","","11/3/2007","WC"
"20072008","Minnesota State",4,"@","Alabama-Huntsville",2,"","","11/3/2007","NC"
"20072008","Army West Point",1,"@","Holy Cross",3,"","","11/4/2007","AH"
"20072008","Ferris State",4,"@","Ohio State",2,"","","11/4/2007","CC"
"20072008","(7) Denver",4,"@","(8) Minnesota",1,"","","11/4/2007","WC"
"20072008","Sacred Heart",1,"@","Bentley",3,"","","11/6/2007","AH"
"20072008","Nebraska-Omaha",5,"@","Ohio State",2,"","","11/8/2007","CC"
"20072008","Army West Point",4,"@","American International",3,"","","11/9/2007","AH"
"20072008","Canisius",2,"@","Holy Cross",3,"","","11/9/2007","AH"
"20072008","Air Force",2,"@","RIT",1,"OT","","11/9/2007","AH"
"20072008","Bentley",4,"@","Connecticut",2,"","","11/9/2007","AH"
"20072008","Bowling Green",6,"@","Ferris State",3,"","","11/9/2007","CC"
"20072008","(12) Notre Dame",2,"@","(1) Miami",1,"","","11/9/2007","CC"
"20072008","Western Michigan",4,"@","Northern Michigan",2,"","","11/9/2007","CC"
"20072008","Nebraska-Omaha",5,"@","Ohio State",2,"","","11/9/2007","CC"
"20072008","Alaska",0,"@","(2) Michigan",4,"","","11/9/2007","CC"
"20072008","(19) Niagara",4,"@","Robert Morris",0,"","","11/9/2007","CH"
"20072008","Bemidji State",2,"@","Alabama-Huntsville",0,"","","11/9/2007","CH"
"20072008","Colgate",2,"@","Brown",5,"","","11/9/2007","EC"
"20072008","Union",0,"@","Dartmouth",4,"","","11/9/2007","EC"
"20072008","(16) Rensselaer",0,"@","Harvard",3,"","","11/9/2007","EC"
"20072008","St. Lawrence",4,"@","(18) Princeton",3,"","","11/9/2007","EC"
"20072008","(8) Clarkson",2,"@","Quinnipiac",3,"","","11/9/2007","EC"
"20072008","Cornell",2,"@","Yale",1,"","","11/9/2007","EC"
"20072008","Merrimack",3,"@","(7) Boston College",3,"OT","","11/9/2007","HE"
"20072008","(20) Massachusetts",5,"@","Boston University",3,"","","11/9/2007","HE"
"20072008","Providence",6,"@","(11) Maine",2,"","","11/9/2007","HE"
"20072008","Vermont",2,"@","Northeastern",4,"","","11/9/2007","HE"
"20072008","Massachusetts-Lowell",2,"@","(6) New Hampshire",2,"OT","","11/9/2007","HE"
"20072008","(15) Minnesota-Duluth",3,"@","(9) Colorado College",5,"","","11/9/2007","WC"
"20072008","(14) Minnesota",4,"@","Minnesota State",3,"","","11/9/2007","WC"
"20072008","(17) St. Cloud State",5,"@","(13) Michigan Tech",2,"","","11/9/2007","WC"
"20072008","(3) North Dakota",0,"@","(10) Wisconsin",4,"","","11/9/2007","WC"
"20072008","Mercyhurst",2,"@","(4) Michigan State",6,"","","11/9/2007","NC"
"20072008","Lake Superior",3,"@","Wayne State",2,"","","11/9/2007","NC"
"20072008","American International",1,"@","Army West Point",7,"","","11/10/2007","AH"
"20072008","Connecticut",3,"@","Bentley",2,"OT","","11/10/2007","AH"
"20072008","Canisius",4,"@","Holy Cross",2,"","","11/10/2007","AH"
"20072008","Air Force",3,"@","RIT",4,"","","11/10/2007","AH"
"20072008","Bowling Green",3,"@","Ferris State",1,"","","11/10/2007","CC"
"20072008","(12) Notre Dame",1,"@","(1) Miami",3,"","","11/10/2007","CC"
"20072008","Western Michigan",3,"@","Northern Michigan",4,"OT","","11/10/2007","CC"
"20072008","Alaska",2,"@","(2) Michigan",4,"","","11/10/2007","CC"
"20072008","(19) Niagara",2,"@","Robert Morris",4,"","","11/10/2007","CH"
"20072008","Bemidji State",3,"@","Alabama-Huntsville",3,"OT","","11/10/2007","CH"
"20072008","Cornell",4,"@","Brown",1,"","","11/10/2007","EC"
"20072008","(16) Rensselaer",7,"@","Dartmouth",4,"","","11/10/2007","EC"
"20072008","Union",0,"@","Harvard",4,"","","11/10/2007","EC"
"20072008","(8) Clarkson",6,"@","(18) Princeton",2,"","","11/10/2007","EC"
"20072008","St. Lawrence",2,"@","Quinnipiac",2,"OT","","11/10/2007","EC"
"20072008","Vermont",2,"@","Merrimack",1,"","","11/10/2007","HE"
"20072008","Providence",1,"@","(11) Maine",0,"","","11/10/2007","HE"
"20072008","Boston University",2,"@","Northeastern",2,"OT","","11/10/2007","HE"
"20072008","(20) Massachusetts",3,"@","Massachusetts-Lowell",3,"OT","","11/10/2007","HE"
"20072008","(7) Boston College",2,"@","(6) New Hampshire",5,"","","11/10/2007","HE"
"20072008","(15) Minnesota-Duluth",0,"@","(9) Colorado College",3,"","","11/10/2007","WC"
"20072008","(17) St. Cloud State",4,"@","(13) Michigan Tech",1,"","","11/10/2007","WC"
"20072008","Minnesota State",3,"@","(14) Minnesota",5,"","","11/10/2007","WC"
"20072008","(3) North Dakota",3,"@","(10) Wisconsin",1,"","","11/10/2007","WC"
"20072008","Mercyhurst",2,"@","(4) Michigan State",6,"","","11/10/2007","NC"
"20072008","Lake Superior",1,"@","Wayne State",2,"","","11/10/2007","NC"
"20072008","Colgate",4,"@","Yale",6,"","","11/11/2007","EC"
"20072008","(1) Miami",4,"@","(3) Michigan State",2,"","","11/15/2007","CC"
"20072008","Connecticut",2,"@","Air Force",3,"","","11/16/2007","AH"
"20072008","Canisius",1,"@","American International",3,"","","11/16/2007","AH"
"20072008","Bentley",2,"@","Army West Point",7,"","","11/16/2007","AH"
"20072008","Mercyhurst",6,"@","RIT",3,"","","11/16/2007","AH"
"20072008","Northern Michigan",2,"@","Bowling Green",4,"","","11/16/2007","CC"
"20072008","(2) Michigan",5,"@","Lake Superior",1,"","","11/16/2007","CC"
"20072008","(1) Miami",3,"@","(3) Michigan State",1,"","","11/16/2007","CC"
"20072008","Western Michigan",1,"@","(10) Notre Dame",4,"","","11/16/2007","CC"
"20072008","Ferris State",5,"@","Nebraska-Omaha",1,"","","11/16/2007","CC"
"20072008","Bemidji State",3,"@","Wayne State",1,"","","11/16/2007","CH"
"20072008","Yale",0,"@","(8) Clarkson",1,"","","11/16/2007","EC"
"20072008","Colgate",3,"@","Dartmouth",3,"OT","","11/16/2007","EC"
"20072008","Cornell",1,"@","(19) Harvard",2,"","","11/16/2007","EC"
"20072008","Brown",4,"@","St. Lawrence",4,"OT","","11/16/2007","EC"
"20072008","(16) Maine",1,"@","Merrimack",5,"","","11/16/2007","HE"
"20072008","Massachusetts-Lowell",2,"@","Providence",2,"OT","","11/16/2007","HE"
"20072008","(11) Boston College",1,"@","(14) Massachusetts",1,"OT","","11/16/2007","HE"
"20072008","Northeastern",4,"@","(6) New Hampshire",1,"","","11/16/2007","HE"
"20072008","Boston University",9,"@","Vermont",1,"","","11/16/2007","HE"
"20072008","(9) Wisconsin",3,"@","(7) Colorado College",4,"","","11/16/2007","WC"
"20072008","Minnesota State",1,"@","(4) Denver",2,"","","11/16/2007","WC"
"20072008","(18) Michigan Tech",1,"@","(17) Minnesota-Duluth",1,"OT","","11/16/2007","WC"
"20072008","Alaska-Anchorage",0,"@","(12) Minnesota",3,"","","11/16/2007","WC"
"20072008","Sacred Heart",2,"@","(20) Niagara",4,"","","11/16/2007","NC"
"20072008","Robert Morris",5,"vs.","Ohio State",5,"OT","","11/16/2007","NC"
"20072008","Connecticut",3,"@","Air Force",2,"OT","","11/17/2007","AH"
"20072008","Canisius",2,"@","American International",4,"","","11/17/2007","AH"
"20072008","Bentley",3,"@","Army West Point",2,"","","11/17/2007","AH"
"20072008","Mercyhurst",2,"@","RIT",3,"OT","","11/17/2007","AH"
"20072008","Northern Michigan",3,"@","Bowling Green",2,"","","11/17/2007","CC"
"20072008","(2) Michigan",6,"@","Lake Superior",2,"","","11/17/2007","CC"
"20072008","(10) Notre Dame",5,"@","Western Michigan",1,"","","11/17/2007","CC"
"20072008","Bemidji State",2,"@","Wayne State",5,"","","11/17/2007","CH"
"20072008","Brown",2,"@","(8) Clarkson",4,"","","11/17/2007","EC"
"20072008","Cornell",4,"@","Dartmouth",1,"","","11/17/2007","EC"
"20072008","Colgate",2,"@","(19) Harvard",1,"","","11/17/2007","EC"
"20072008","Yale",3,"@","St. Lawrence",2,"","","11/17/2007","EC"
"20072008","(14) Massachusetts",3,"@","(11) Boston College",2,"","","11/17/2007","HE"
"20072008","(16) Maine",1,"@","Merrimack",2,"","","11/17/2007","HE"
"20072008","Massachusetts-Lowell",1,"@","Northeastern",2,"","","11/17/2007","HE"
"20072008","(6) New Hampshire",5,"@","Providence",4,"OT","","11/17/2007","HE"
"20072008","Boston University",4,"@","Vermont",5,"","","11/17/2007","HE"
"20072008","(9) Wisconsin",1,"@","(7) Colorado College",6,"","","11/17/2007","WC"
"20072008","Minnesota State",0,"@","(4) Denver",7,"","","11/17/2007","WC"
