"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
20122013,"Holy Cross",3,"@","Clarkson",1,"","",2012-10-20,"NC","Loss","Win","No","No","No","ECAC","Atlantic Hockey"
20122013,"Bowling Green",2,"@","Colgate",4,"","",2012-10-20,"NC","Win","Loss","No","No","No","ECAC","CCHA"
20122013,"Air Force",2,"@","Denver",5,"","",2012-10-20,"NC","Win","Loss","No","No","No","WCHA","Atlantic Hockey"
20122013,"Mercyhurst",3,"@","Ferris State",3,"OT","",2012-10-20,"NC","Tie","Tie","No","No","No","CCHA","Atlantic Hockey"
20122013,"St. Lawrence",5,"@","Maine",1,"","",2012-10-20,"NC","Loss","Win","No","No","No","Hockey East","ECAC"
20122013,"Rensselaer",3,"@","Minnesota State",4,"OT","",2012-10-20,"NC","Win","Loss","No","No","No","WCHA","ECAC"
20122013,"Niagara",3,"@","Michigan State",3,"OT","",2012-10-20,"NC","Tie","Tie","No","No","No","CCHA","Atlantic Hockey"
20122013,"Providence",3,"@","Miami",4,"OT","",2012-10-20,"NC","Win","Loss","No","No","No","CCHA","Hockey East"
20122013,"Ohio State",1,"@","Quinnipiac",3,"","",2012-10-20,"NC","Win","Loss","No","No","No","ECAC","CCHA"
20122013,"Penn State",3,"@","RIT",2,"","",2012-10-20,"NC","Loss","Win","No","No","No","Atlantic Hockey","Independent"
20122013,"Alabama-Huntsville",0,"@","St. Cloud State",4,"","",2012-10-20,"NC","Win","Loss","No","No","No","WCHA","Independent"
20122013,"Northern Michigan",2,"@","Nebraska-Omaha",1,"","",2012-10-20,"NC","Loss","Win","No","No","No","WCHA","CCHA"
20122013,"Canisius",1,"@","Western Michigan",2,"","",2012-10-20,"NC","Win","Loss","No","No","No","CCHA","Atlantic Hockey"
20122013,"Merrimack",3,"vs.","Alaska-Anchorage",6,"","Alaska Goal Rush",2012-10-20,"NC","Win","Loss","Yes","No","No","WCHA","Hockey East"
20122013,"North Dakota",1,"@","Alaska",2,"","Alaska Goal Rush",2012-10-20,"NC","Win","Loss","Yes","No","No","CCHA","WCHA"
20122013,"Air Force",1,"@","Canisius",1,"OT","",2012-10-25,"AH","Tie","Tie","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Robert Morris",6,"@","RIT",4,"","",2012-10-25,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Connecticut",1,"@","Holy Cross",2,"","",2012-10-26,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Ohio State",1,"@","Bowling Green",0,"","",2012-10-26,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Alaska",3,"@","Ferris State",6,"","",2012-10-26,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Michigan State",2,"@","Lake Superior",3,"","",2012-10-26,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Notre Dame",5,"@","Northern Michigan",2,"","",2012-10-26,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Miami",2,"@","Michigan",4,"","",2012-10-26,"CC","Win","Loss","No","No","No","CCHA","CCHA"
20122013,"Massachusetts",2,"@","Boston University",5,"","",2012-10-26,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Vermont",3,"@","Merrimack",6,"","",2012-10-26,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Maine",2,"@","Providence",3,"","",2012-10-26,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Boston College",1,"@","Massachusetts-Lowell",0,"","",2012-10-26,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"Northeastern",3,"@","New Hampshire",4,"","",2012-10-26,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Michigan Tech",1,"@","Denver",5,"","",2012-10-26,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Minnesota State",1,"@","St. Cloud State",5,"","",2012-10-26,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Wisconsin",2,"@","Minnesota-Duluth",0,"","",2012-10-26,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Alaska-Anchorage",1,"@","North Dakota",4,"","",2012-10-26,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Bemidji State",3,"@","Nebraska-Omaha",3,"OT","",2012-10-26,"WC","Tie","Tie","No","No","No","WCHA","WCHA"
20122013,"Union",8,"@","American International",0,"","",2012-10-26,"NC","Loss","Win","No","No","No","Atlantic Hockey","ECAC"
20122013,"Penn State",5,"@","Army",0,"","",2012-10-26,"NC","Loss","Win","No","No","No","Atlantic Hockey","Independent"
20122013,"Alabama-Huntsville",1,"@","Bentley",9,"","",2012-10-26,"NC","Win","Loss","No","No","No","Atlantic Hockey","Independent"
20122013,"Niagara",2,"@","Clarkson",0,"","",2012-10-26,"NC","Loss","Win","No","No","No","ECAC","Atlantic Hockey"
20122013,"RIT",3,"@","Colgate",6,"","",2012-10-26,"NC","Win","Loss","No","No","No","ECAC","Atlantic Hockey"
20122013,"Colorado College",0,"@","Cornell",2,"","",2012-10-26,"NC","Win","Loss","No","No","No","ECAC","WCHA"
20122013,"Princeton",1,"@","Brown",2,"","Ivy Shootout",2012-10-26,"NC","Win","Loss","Yes","No","No","ECAC","ECAC"
20122013,"Yale",2,"vs.","Dartmouth",2,"OT","Ivy Shootout",2012-10-26,"NC","Tie","Tie","Yes","No","No","ECAC","ECAC"
20122013,"Army",7,"@","Holy Cross",2,"","",2012-10-27,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Air Force",4,"@","Robert Morris",1,"","",2012-10-27,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
20122013,"Ohio State",3,"@","Bowling Green",3,"OT","Bowling Green wins shootout, 1-0 (4 rounds)",2012-10-27,"CC","Tie","Tie","No","No","No","CCHA","CCHA"
20122013,"Alaska",3,"@","Ferris State",2,"","",2012-10-27,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Michigan State",4,"@","Lake Superior",2,"","",2012-10-27,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Notre Dame",3,"@","Northern Michigan",2,"","",2012-10-27,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Miami",4,"@","Michigan",3,"","",2012-10-27,"CC","Loss","Win","No","No","No","CCHA","CCHA"
20122013,"Vermont",2,"@","Merrimack",2,"OT","",2012-10-27,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
20122013,"New Hampshire",0,"@","Northeastern",0,"OT","",2012-10-27,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
