"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20062007","St. Francis Xavier",3,"@","(10) New Hampshire",2,"","","10/7/2006","EX"
"20062007","Wilfrid Laurier",3,"@","Western Michigan",8,"","","10/7/2006","EX"
"20062007","Alabama-Huntsville",3,"@","Air Force",4,"","","10/8/2006","NC"
"20062007","Penn State",0,"@","Robert Morris",6,"","","10/8/2006","EX"
"20062007","Ottawa",2,"@","Connecticut",2,"OT","","10/8/2006","EX"
"20062007","US Under-18 Team",2,"@","(7) Michigan",3,"OT","","10/8/2006","EX"
"20062007","Lethbridge",2,"@","(3) Minnesota",6,"","","10/8/2006","EX"
"20062007","Northeastern",2,"@","(1) Boston College",5,"","","10/10/2006","HE"
"20062007","Manitoba",0,"@","Nebraska-Omaha",8,"","","10/10/2006","EX"
"20062007","Minnesota State",1,"@","Notre Dame",6,"","","10/12/2006","NC"
"20062007","Colgate",2,"vs.","Niagara",1,"","","10/12/2006","NC"
"20062007","American International",0,"@","Army West Point",2,"","","10/13/2006","AH"
"20062007","Western Michigan",1,"@","(4) Michigan State",4,"","","10/13/2006","CC"
"20062007","Lake Superior",0,"@","(19) Ohio State",1,"","","10/13/2006","CC"
"20062007","(11) Denver",4,"@","(16) St. Cloud State",3,"OT","","10/13/2006","WC"
"20062007","(5) North Dakota",3,"@","(2) Wisconsin",2,"OT","","10/13/2006","WC"
"20062007","Connecticut",1,"@","Bowling Green",2,"OT","","10/13/2006","NC"
"20062007","Mercyhurst",1,"@","Ferris State",7,"","","10/13/2006","NC"
"20062007","Bemidji State",1,"@","(7) Maine",7,"","","10/13/2006","NC"
"20062007","(20) Northern Michigan",1,"@","Michigan Tech",2,"","","10/13/2006","NC"
"20062007","Canisius",1,"@","(9) Miami",5,"","","10/13/2006","NC"
"20062007","(17) Clarkson",6,"@","Providence",1,"","","10/13/2006","NC"
"20062007","Robert Morris",1,"@","Quinnipiac",3,"","","10/13/2006","NC"
"20062007","Air Force",0,"@","Alaska",3,"","","10/13/2006","NC"
"20062007","Alabama-Huntsville",1,"@","(6) Michigan",8,"","","10/13/2006","NC"
"20062007","Sacred Heart",2,"@","Massachusetts",3,"","","10/13/2006","NC"
"20062007","Massachusetts-Lowell",3,"@","Minnesota-Duluth",3,"OT","","10/13/2006","NC"
"20062007","Wayne State",1,"@","(8) Minnesota",7,"","","10/13/2006","NC"
"20062007","Nebraska-Omaha",2,"vs.","(15) Colorado College",2,"OT","Nye Frontier Classic","10/13/2006","NC"
"20062007","Merrimack",2,"@","Alaska-Anchorage",6,"","Nye Frontier Classic","10/13/2006","NC"
"20062007","US Under-18 Team",4,"@","(1) Boston College",5,"OT","","10/13/2006","EX"
"20062007","Sacred Heart",2,"@","Army West Point",2,"OT","","10/14/2006","AH"
"20062007","Lake Superior",7,"@","(19) Ohio State",6,"OT","","10/14/2006","CC"
"20062007","Northeastern",2,"@","(10) Vermont",2,"OT","","10/14/2006","HE"
"20062007","(11) Denver",2,"@","(16) St. Cloud State",5,"","","10/14/2006","WC"
"20062007","(5) North Dakota",0,"@","(2) Wisconsin",1,"","","10/14/2006","WC"
"20062007","Mercyhurst",4,"@","Ferris State",5,"","","10/14/2006","NC"
"20062007","Bemidji State",3,"@","(7) Maine",6,"","","10/14/2006","NC"
"20062007","Notre Dame",2,"@","Minnesota State",3,"OT","","10/14/2006","NC"
"20062007","Canisius",1,"@","(9) Miami",3,"","","10/14/2006","NC"
"20062007","Holy Cross",4,"@","Niagara",5,"OT","","10/14/2006","NC"
"20062007","Michigan Tech",0,"@","(20) Northern Michigan",1,"","","10/14/2006","NC"
"20062007","St. Lawrence",2,"@","Providence",4,"","","10/14/2006","NC"
"20062007","Robert Morris",1,"@","Quinnipiac",5,"","","10/14/2006","NC"
"20062007","(3) Boston University",4,"@","Rensselaer",4,"OT","","10/14/2006","NC"
"20062007","Air Force",4,"@","Alaska",8,"","","10/14/2006","NC"
"20062007","RIT",2,"@","Union",2,"OT","","10/14/2006","NC"
"20062007","Connecticut",5,"@","(6) Michigan",7,"","","10/14/2006","NC"
"20062007","(17) Clarkson",3,"@","Massachusetts",3,"OT","","10/14/2006","NC"
"20062007","Massachusetts-Lowell",3,"@","Minnesota-Duluth",7,"","","10/14/2006","NC"
"20062007","Wayne State",1,"@","(8) Minnesota",5,"","","10/14/2006","NC"
"20062007","Merrimack",0,"vs.","(15) Colorado College",5,"","Nye Frontier Classic","10/14/2006","NC"
"20062007","Nebraska-Omaha",2,"@","Alaska-Anchorage",2,"OT","Nye Frontier Classic","10/14/2006","NC"
"20062007","US Under-18 Team",1,"@","(13) New Hampshire",7,"","","10/14/2006","EX"
"20062007","(4) Michigan State",2,"@","Western Michigan",3,"","","10/15/2006","CC"
"20062007","Alabama-Huntsville",5,"@","Bowling Green",5,"OT","","10/15/2006","NC"
"20062007","Bentley",1,"@","Colgate",5,"","","10/15/2006","NC"
"20062007","(9) Miami",3,"@","(5) Michigan",6,"","","10/19/2006","CC"
"20062007","US Under-18 Team",5,"@","(8) Michigan State",4,"","","10/19/2006","EX"
"20062007","Bentley",1,"@","Air Force",5,"","","10/20/2006","AH"
"20062007","Sacred Heart",3,"@","Canisius",1,"","","10/20/2006","AH"
"20062007","Mercyhurst",1,"@","Holy Cross",4,"","","10/20/2006","AH"
"20062007","American International",3,"@","RIT",8,"","","10/20/2006","AH"
"20062007","Army West Point",5,"@","Connecticut",4,"","","10/20/2006","AH"
"20062007","(9) Miami",4,"@","(5) Michigan",1,"","","10/20/2006","CC"
"20062007","Ferris State",2,"@","Western Michigan",1,"","","10/20/2006","CC"
"20062007","Wayne State",2,"@","Alabama-Huntsville",4,"","","10/20/2006","CH"
"20062007","Northeastern",3,"@","(6) Boston University",4,"","","10/20/2006","HE"
"20062007","(17) St. Cloud State",4,"@","Minnesota State",2,"","","10/20/2006","WC"
"20062007","Minnesota-Duluth",2,"@","(2) Wisconsin",2,"OT","","10/20/2006","WC"
"20062007","Notre Dame",7,"@","(1) Boston College",1,"","","10/20/2006","NC"
"20062007","(12) New Hampshire",4,"@","(16) Colorado College",3,"","","10/20/2006","NC"
"20062007","Lake Superior",5,"@","(15) Clarkson",1,"","","10/20/2006","NC"
"20062007","Rensselaer",2,"@","(11) Denver",1,"","","10/20/2006","NC"
"20062007","(7) Minnesota",7,"@","Ohio State",2,"","","10/20/2006","NC"
"20062007","Bowling Green",4,"@","Providence",2,"","","10/20/2006","NC"
"20062007","Alaska-Anchorage",6,"@","Alaska",5,"OT","","10/20/2006","NC"
"20062007","(4) Maine",6,"@","(3) North Dakota",2,"","","10/20/2006","NC"
"20062007","Michigan Tech",4,"@","(10) Vermont",3,"OT","","10/20/2006","NC"
"20062007","Massachusetts-Lowell",1,"vs.","Northern Michigan",2,"","Maverick Stampede","10/20/2006","NC"
"20062007","Niagara",1,"@","(19) Nebraska-Omaha",10,"","Maverick Stampede","10/20/2006","NC"
"20062007","Regina",0,"@","Bemidji State",2,"","","10/20/2006","EX"
"20062007","McGill",2,"@","Princeton",3,"OT","","10/20/2006","EX"
"20062007","Carleton",1,"@","Quinnipiac",10,"","","10/20/2006","EX"
"20062007","Bentley",6,"@","Air Force",5,"","","10/21/2006","AH"
"20062007","Sacred Heart",2,"@","Canisius",5,"","","10/21/2006","AH"
"20062007","Mercyhurst",7,"@","Holy Cross",5,"","","10/21/2006","AH"
"20062007","American International",0,"@","RIT",8,"","","10/21/2006","AH"
"20062007","Army West Point",7,"@","Connecticut",3,"","","10/21/2006","AH"
"20062007","Western Michigan",5,"@","Ferris State",3,"","","10/21/2006","CC"
"20062007","Wayne State",8,"@","Alabama-Huntsville",6,"","","10/21/2006","CH"
"20062007","(6) Boston University",4,"@","Merrimack",1,"","","10/21/2006","HE"
"20062007","Minnesota State",4,"@","(17) St. Cloud State",2,"","","10/21/2006","WC"
"20062007","Minnesota-Duluth",2,"@","(2) Wisconsin",5,"","","10/21/2006","WC"
"20062007","Bowling Green",1,"@","(1) Boston College",5,"","","10/21/2006","NC"
"20062007","(12) New Hampshire",7,"@","(16) Colorado College",2,"","","10/21/2006","NC"
"20062007","Lake Superior",1,"@","(15) Clarkson",7,"","","10/21/2006","NC"
"20062007","Rensselaer",1,"@","(11) Denver",5,"","","10/21/2006","NC"
"20062007","Union",0,"@","Northeastern",5,"","","10/21/2006","NC"
"20062007","(7) Minnesota",6,"@","Ohio State",3,"","","10/21/2006","NC"
"20062007","Notre Dame",6,"@","Providence",1,"","","10/21/2006","NC"
"20062007","Alaska-Anchorage",1,"@","Alaska",1,"OT","","10/21/2006","NC"
"20062007","(4) Maine",3,"@","(3) North Dakota",1,"","","10/21/2006","NC"
"20062007","Michigan Tech",2,"@","(10) Vermont",1,"","","10/21/2006","NC"
"20062007","Massachusetts-Lowell",7,"vs.","Niagara",4,"","Maverick Stampede","10/21/2006","NC"
"20062007","Northern Michigan",5,"@","(19) Nebraska-Omaha",2,"","Maverick Stampede","10/21/2006","NC"
"20062007","Trois-Rivieres",5,"@","Brown",5,"OT","","10/21/2006","EX"
"20062007","Regina",5,"@","Bemidji State",2,"","","10/21/2006","EX"
"20062007","York",1,"@","(14) Cornell",11,"","","10/21/2006","EX"
"20062007","PEI",1,"@","(18) Dartmouth",8,"","","10/21/2006","EX"
"20062007","McGill",3,"@","Yale",1,"","","10/21/2006","EX"
"20062007","Trois-Rivieres",4,"@","(18) Dartmouth",7,"","","10/22/2006","EX"
"20062007","PEI",3,"@","(13) Harvard",4,"","","10/22/2006","EX"
"20062007","Canisius",0,"@","Colgate",9,"","","10/24/2006","NC"
"20062007","Holy Cross",2,"@","Merrimack",1,"","","10/24/2006","NC"
"20062007","Massachusetts",3,"@","(8) New Hampshire",2,"","","10/26/2006","HE"
"20062007","Robert Morris",1,"@","(13) Cornell",4,"","","10/26/2006","NC"
"20062007","RIT",4,"@","Canisius",2,"","","10/27/2006","AH"
"20062007","Connecticut",2,"@","Mercyhurst",6,"","","10/27/2006","AH"
"20062007","Bowling Green",3,"@","(7) Miami",4,"","","10/27/2006","CC"
"20062007","Ohio State",0,"@","(18) Northern Michigan",2,"","","10/27/2006","CC"
"20062007","Ferris State",1,"@","Alaska",2,"","","10/27/2006","CC"
"20062007","Western Michigan",5,"@","Nebraska-Omaha",7,"","","10/27/2006","CC"
"20062007","Bemidji State",2,"@","Niagara",6,"","","10/27/2006","CH"
"20062007","(11) Harvard",2,"@","(17) Dartmouth",5,"","","10/27/2006","EC"
"20062007","Massachusetts-Lowell",2,"@","(4) Boston University",1,"","","10/27/2006","HE"
"20062007","Merrimack",3,"@","Providence",2,"","","10/27/2006","HE"
"20062007","(10) North Dakota",5,"@","Minnesota State",4,"","","10/27/2006","WC"
"20062007","Alaska-Anchorage",0,"@","Michigan Tech",9,"","","10/27/2006","WC"
"20062007","(14) Denver",1,"@","Minnesota-Duluth",2,"OT","","10/27/2006","WC"
"20062007","(20) Colorado College",0,"@","(3) Minnesota",2,"","","10/27/2006","WC"
"20062007","American International",0,"@","Lake Superior",5,"","","10/27/2006","NC"
"20062007","St. Lawrence",3,"@","(9) Michigan State",5,"","","10/27/2006","NC"
"20062007","Bentley",3,"@","Princeton",3,"OT","","10/27/2006","NC"
"20062007","Northeastern",3,"@","(6) Michigan",4,"OT","","10/27/2006","NC"
"20062007","(5) Boston College",3,"@","(2) Wisconsin",0,"","","10/27/2006","NC"
"20062007","Sacred Heart",2,"@","Wayne State",1,"","","10/27/2006","NC"
"20062007","Holy Cross",1,"@","Yale",2,"","","10/27/2006","NC"
"20062007","(12) Notre Dame",3,"vs.","Army West Point",0,"","Lightning Classic","10/27/2006","NC"
"20062007","Air Force",7,"vs.","Alabama-Huntsville",5,"","Lightning Classic","10/27/2006","NC"
"20062007","Connecticut",5,"@","Mercyhurst",4,"OT","","10/28/2006","AH"
"20062007","Bowling Green",0,"@","(7) Miami",3,"","","10/28/2006","CC"
"20062007","Ohio State",4,"@","(18) Northern Michigan",2,"","","10/28/2006","CC"
"20062007","Ferris State",2,"@","Alaska",4,"","","10/28/2006","CC"
"20062007","Western Michigan",0,"@","Nebraska-Omaha",6,"","","10/28/2006","CC"
"20062007","Bemidji State",2,"@","Niagara",2,"OT","","10/28/2006","CH"
"20062007","Massachusetts",1,"@","(1) Maine",4,"","","10/28/2006","HE"
"20062007","Providence",2,"@","Massachusetts-Lowell",2,"OT","","10/28/2006","HE"
"20062007","(10) North Dakota",8,"@","Minnesota State",5,"","","10/28/2006","WC"
"20062007","Alaska-Anchorage",3,"@","Michigan Tech",5,"","","10/28/2006","WC"
"20062007","(14) Denver",4,"@","Minnesota-Duluth",2,"","","10/28/2006","WC"
"20062007","(20) Colorado College",1,"@","(3) Minnesota",8,"","","10/28/2006","WC"
"20062007","RIT",3,"@","(13) Cornell",5,"","","10/28/2006","NC"
"20062007","American International",1,"@","Lake Superior",4,"","","10/28/2006","NC"
"20062007","Brown",3,"@","Merrimack",3,"OT","","10/28/2006","NC"
"20062007","Sacred Heart",5,"@","(9) Michigan State",7,"","","10/28/2006","NC"
"20062007","Bentley",4,"@","Princeton",3,"","","10/28/2006","NC"
"20062007","Northeastern",3,"@","(6) Michigan",2,"","","10/28/2006","NC"
"20062007","Yale",4,"@","(8) New Hampshire",3,"OT","","10/28/2006","NC"
"20062007","(5) Boston College",4,"@","(2) Wisconsin",1,"","","10/28/2006","NC"
"20062007","St. Lawrence",4,"@","Wayne State",0,"","","10/28/2006","NC"
"20062007","Colgate",2,"vs.","Quinnipiac",2,"OT","Governor's Cup","10/28/2006","NC"
"20062007","Union",3,"vs.","Rensselaer",3,"OT","Governor's Cup","10/28/2006","NC"
"20062007","Alabama-Huntsville",2,"vs.","Army West Point",1,"","Lightning Classic","10/28/2006","NC"
"20062007","Air Force",0,"vs.","(12) Notre Dame",2,"","Lightning Classic","10/28/2006","NC"
"20062007","US Under-18 Team",6,"@","(15) Clarkson",2,"","","10/28/2006","EX"
"20062007","(19) Vermont",2,"@","(17) Dartmouth",3,"","","10/29/2006","NC"
"20062007","Colgate",1,"vs.","Rensselaer",2,"","Governor's Cup","10/29/2006","NC"
"20062007","Quinnipiac",8,"vs.","Union",5,"","Governor's Cup","10/29/2006","NC"
"20062007","(3) Boston College",3,"@","Providence",5,"","","10/31/2006","HE"
"20062007","RIT",0,"@","Air Force",3,"","","11/3/2006","AH"
"20062007","Army West Point",2,"@","American International",1,"","","11/3/2006","AH"
"20062007","Connecticut",1,"@","Bentley",3,"","","11/3/2006","AH"
"20062007","Canisius",4,"@","Holy Cross",5,"","","11/3/2006","AH"
"20062007","Mercyhurst",4,"@","Sacred Heart",6,"","","11/3/2006","AH"
"20062007","Lake Superior",3,"@","Bowling Green",1,"","","11/3/2006","CC"
"20062007","(9) Michigan",4,"@","(6) Michigan State",7,"","","11/3/2006","CC"
"20062007","(19) Northern Michigan",1,"@","(4) Miami",5,"","","11/3/2006","CC"
"20062007","(10) Notre Dame",4,"@","Ohio State",2,"","","11/3/2006","CC"
"20062007","Alaska",5,"@","(20) Nebraska-Omaha",5,"OT","","11/3/2006","CC"
"20062007","Niagara",2,"@","Robert Morris",4,"","","11/3/2006","CH"
"20062007","(12) Cornell",3,"@","Brown",2,"","","11/3/2006","EC"
"20062007","St. Lawrence",2,"@","(11) Dartmouth",1,"OT","","11/3/2006","EC"
"20062007","(14) Clarkson",5,"@","(16) Harvard",2,"","","11/3/2006","EC"
"20062007","Princeton",3,"@","Rensselaer",4,"OT","","11/3/2006","EC"
"20062007","Quinnipiac",8,"@","Union",2,"","","11/3/2006","EC"
"20062007","Colgate",1,"@","Yale",2,"","","11/3/2006","EC"
"20062007","(1) Maine",4,"@","Merrimack",1,"","","11/3/2006","HE"
"20062007","Providence",1,"@","Massachusetts",4,"","","11/3/2006","HE"
"20062007","(7) Boston University",1,"@","Massachusetts-Lowell",1,"OT","","11/3/2006","HE"
"20062007","Northeastern",3,"@","(13) New Hampshire",6,"","","11/3/2006","HE"
"20062007","(18) Michigan Tech",1,"@","Colorado College",4,"","","11/3/2006","WC"
"20062007","(5) Wisconsin",3,"@","Alaska-Anchorage",2,"OT","","11/3/2006","WC"
"20062007","(2) Minnesota",3,"@","Minnesota-Duluth",2,"","","11/3/2006","WC"
"20062007","(17) St. Cloud State",1,"@","(8) North Dakota",3,"","","11/3/2006","WC"
"20062007","Bemidji State",4,"@","Minnesota State",3,"OT","","11/3/2006","NC"
"20062007","RIT",4,"@","Air Force",4,"OT","","11/4/2006","AH"
"20062007","American International",2,"@","Army West Point",4,"","","11/4/2006","AH"
"20062007","Canisius",3,"@","Holy Cross",6,"","","11/4/2006","AH"
"20062007","Mercyhurst",4,"@","Sacred Heart",5,"OT","","11/4/2006","AH"
"20062007","Bentley",2,"@","Connecticut",6,"","","11/4/2006","AH"
"20062007","Lake Superior",2,"@","Bowling Green",4,"","","11/4/2006","CC"
"20062007","(19) Northern Michigan",4,"@","(4) Miami",2,"","","11/4/2006","CC"
"20062007","(10) Notre Dame",1,"@","Ohio State",1,"OT","","11/4/2006","CC"
"20062007","(6) Michigan State",2,"@","(9) Michigan",6,"","","11/4/2006","CC"
"20062007","Alaska",4,"@","(20) Nebraska-Omaha",3,"","","11/4/2006","CC"
"20062007","Niagara",7,"@","Robert Morris",5,"","","11/4/2006","CH"
"20062007","Colgate",6,"@","Brown",6,"OT","","11/4/2006","EC"
"20062007","(14) Clarkson",6,"@","(11) Dartmouth",3,"","","11/4/2006","EC"
"20062007","St. Lawrence",5,"@","(16) Harvard",4,"","","11/4/2006","EC"
"20062007","Quinnipiac",2,"@","Rensselaer",2,"OT","","11/4/2006","EC"
"20062007","Princeton",3,"@","Union",4,"OT","","11/4/2006","EC"
"20062007","(12) Cornell",5,"@","Yale",2,"","","11/4/2006","EC"
"20062007","Vermont",0,"@","(3) Boston College",1,"","","11/4/2006","HE"
"20062007","(1) Maine",2,"@","(7) Boston University",2,"OT","","11/4/2006","HE"
"20062007","(13) New Hampshire",3,"@","Northeastern",1,"","","11/4/2006","HE"
"20062007","Massachusetts",3,"@","Providence",2,"","","11/4/2006","HE"
"20062007","Merrimack",0,"@","Massachusetts-Lowell",5,"","","11/4/2006","HE"
"20062007","(18) Michigan Tech",1,"@","Colorado College",2,"","","11/4/2006","WC"
"20062007","(5) Wisconsin",1,"@","Alaska-Anchorage",2,"","","11/4/2006","WC"
"20062007","(2) Minnesota",3,"@","Minnesota-Duluth",2,"OT","","11/4/2006","WC"
"20062007","(17) St. Cloud State",2,"@","(8) North Dakota",2,"OT","","11/4/2006","WC"
"20062007","Bemidji State",3,"@","Minnesota State",2,"","","11/4/2006","NC"
"20062007","Wayne State",0,"@","Western Michigan",4,"","","11/4/2006","NC"
"20062007","Ottawa",2,"@","Vermont",5,"","","11/5/2006","EX"
"20062007","Sacred Heart",5,"@","American International",2,"","","11/7/2006","AH"
"20062007","Ferris State",2,"@","(6) Michigan State",2,"OT","","11/7/2006","CC"
"20062007","(3) Boston College",0,"@","Harvard",4,"","","11/7/2006","NC"
"20062007","Western Michigan",8,"@","Ohio State",5,"","","11/9/2006","CC"
"20062007","Army West Point",4,"@","Bentley",3,"","","11/10/2006","AH"
"20062007","Holy Cross",2,"@","Sacred Heart",4,"","","11/10/2006","AH"
"20062007","American International",3,"@","Connecticut",4,"","","11/10/2006","AH"
"20062007","(6) Michigan State",6,"@","Ferris State",0,"","","11/10/2006","CC"
"20062007","(4) Miami",1,"@","Lake Superior",2,"","","11/10/2006","CC"
"20062007","Bowling Green",2,"@","(9) Notre Dame",5,"","","11/10/2006","CC"
"20062007","(15) Alaska",2,"@","(16) Northern Michigan",2,"OT","","11/10/2006","CC"
"20062007","Western Michigan",2,"@","Ohio State",2,"OT","","11/10/2006","CC"
"20062007","Nebraska-Omaha",4,"@","(10) Michigan",6,"","","11/10/2006","CC"
"20062007","Robert Morris",3,"@","Bemidji State",2,"","","11/10/2006","CH"
"20062007","Alabama-Huntsville",3,"@","Niagara",7,"","","11/10/2006","CH"
"20062007","Quinnipiac",6,"@","(12) Clarkson",4,"","","11/10/2006","EC"
"20062007","(19) Dartmouth",6,"@","Colgate",3,"","","11/10/2006","EC"
"20062007","Harvard",2,"@","(11) Cornell",3,"","","11/10/2006","EC"
"20062007","Princeton",4,"@","St. Lawrence",5,"","","11/10/2006","EC"
"20062007","(3) Boston College",3,"@","Merrimack",1,"","","11/10/2006","HE"
"20062007","Massachusetts-Lowell",1,"@","(1) Maine",4,"","","11/10/2006","HE"
"20062007","Vermont",4,"@","Providence",2,"","","11/10/2006","HE"
"20062007","Northeastern",1,"@","Massachusetts",2,"","","11/10/2006","HE"
"20062007","(8) Boston University",4,"@","(13) New Hampshire",4,"OT","","11/10/2006","HE"
"20062007","Alaska-Anchorage",3,"@","Minnesota State",2,"","","11/10/2006","WC"
"20062007","Minnesota-Duluth",0,"@","Michigan Tech",0,"OT","","11/10/2006","WC"
"20062007","(16) St. Cloud State",5,"@","(2) Minnesota",5,"OT","","11/10/2006","WC"
"20062007","(14) Denver",2,"@","(7) Wisconsin",0,"","","11/10/2006","WC"
"20062007","Wayne State",5,"@","Brown",3,"","","11/10/2006","NC"
"20062007","Army West Point",0,"@","Bentley",3,"","","11/11/2006","AH"
"20062007","Air Force",5,"@","Canisius",3,"","","11/11/2006","AH"
"20062007","Sacred Heart",5,"@","Holy Cross",4,"OT","","11/11/2006","AH"
"20062007","(4) Miami",4,"@","Lake Superior",2,"","","11/11/2006","CC"
"20062007","Bowling Green",0,"@","(9) Notre Dame",4,"","","11/11/2006","CC"
"20062007","(15) Alaska",2,"@","(16) Northern Michigan",3,"","","11/11/2006","CC"
"20062007","Nebraska-Omaha",1,"@","(10) Michigan",5,"","","11/11/2006","CC"
"20062007","Robert Morris",0,"@","Bemidji State",3,"","","11/11/2006","CH"
"20062007","Alabama-Huntsville",1,"@","Niagara",4,"","","11/11/2006","CH"
"20062007","Princeton",3,"@","(12) Clarkson",2,"","","11/11/2006","EC"
"20062007","Harvard",4,"@","Colgate",1,"","","11/11/2006","EC"
"20062007","(19) Dartmouth",3,"@","(11) Cornell",2,"","","11/11/2006","EC"
"20062007","Quinnipiac",2,"@","St. Lawrence",3,"","","11/11/2006","EC"
"20062007","Alaska-Anchorage",2,"@","Minnesota State",3,"","","11/11/2006","WC"
"20062007","Minnesota-Duluth",1,"@","Michigan Tech",4,"","","11/11/2006","WC"
"20062007","(2) Minnesota",3,"@","(16) St. Cloud State",3,"OT","","11/11/2006","WC"
"20062007","(14) Denver",4,"@","(7) Wisconsin",3,"OT","","11/11/2006","WC"
"20062007","Wayne State",3,"@","Brown",7,"","","11/11/2006","NC"
"20062007","Connecticut",2,"@","Yale",3,"","","11/11/2006","NC"
"20062007","St. Clair",1,"@","RIT",6,"","","11/11/2006","EX"
"20062007","Air Force",1,"@","Canisius",4,"","","11/12/2006","AH"
"20062007","(13) New Hampshire",8,"@","(1) Maine",2,"","","11/12/2006","HE"
"20062007","Merrimack",1,"@","(18) Rensselaer",4,"","","11/12/2006","NC"
"20062007","Northeastern",3,"@","Providence",4,"OT","","11/14/2006","HE"
"20062007","(9) Boston University",1,"@","Vermont",2,"","","11/14/2006","HE"
"20062007","Minnesota-Duluth",6,"@","(15) Northern Michigan",4,"","","11/15/2006","NC"
"20062007","American International",1,"@","Air Force",6,"","","11/17/2006","AH"
"20062007","Mercyhurst",1,"@","Canisius",3,"","","11/17/2006","AH"
"20062007","Army West Point",3,"@","Holy Cross",4,"","","11/17/2006","AH"
