"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20092010","Providence",0,"@","(7) Notre Dame",2,"","","10/16/2009","NC"
"20092010","Bentley",2,"@","(20) Northeastern",3,"","","10/16/2009","NC"
"20092010","(3) Denver",0,"@","Ohio State",4,"","","10/16/2009","NC"
"20092010","Union",3,"@","(19) St. Cloud State",3,"OT","","10/16/2009","NC"
"20092010","RIT",1,"@","St. Lawrence",3,"","","10/16/2009","NC"
"20092010","(1) Miami",6,"@","New Hampshire",3,"","","10/16/2009","NC"
"20092010","Mercyhurst",1,"@","Western Michigan",5,"","","10/16/2009","NC"
"20092010","Rensselaer",0,"vs.","Alaska-Anchorage",3,"","Alaska Goal Rush","10/16/2009","NC"
"20092010","Robert Morris",2,"@","(17) Alaska",4,"","Alaska Goal Rush","10/16/2009","NC"
"20092010","US Under-18 Team",7,"@","Bowling Green",2,"","","10/16/2009","EX"
"20092010","Minnesota State",2,"@","Minnesota-Duluth",3,"","","10/17/2009","WC"
"20092010","(9) Minnesota",3,"@","(4) North Dakota",3,"OT","","10/17/2009","WC"
"20092010","Colorado College",1,"@","(13) Wisconsin",1,"OT","","10/17/2009","WC"
"20092010","Alabama-Huntsville",4,"@","Air Force",2,"","","10/17/2009","NC"
"20092010","RIT",3,"@","Clarkson",5,"","","10/17/2009","NC"
"20092010","(16) Nebraska-Omaha",4,"@","Colgate",1,"","","10/17/2009","NC"
"20092010","Connecticut",1,"@","Ferris State",6,"","","10/17/2009","NC"
"20092010","Canisius",0,"@","Lake Superior",3,"","","10/17/2009","NC"
"20092010","Army West Point",3,"@","Merrimack",6,"","","10/17/2009","NC"
"20092010","Michigan State",3,"@","Maine",5,"","","10/17/2009","NC"
"20092010","Bentley",2,"@","(18) Quinnipiac",3,"OT","","10/17/2009","NC"
"20092010","Union",1,"@","(19) St. Cloud State",3,"","","10/17/2009","NC"
"20092010","Niagara",3,"@","St. Lawrence",4,"","","10/17/2009","NC"
"20092010","(1) Miami",5,"@","New Hampshire",5,"OT","","10/17/2009","NC"
"20092010","Mercyhurst",3,"@","Western Michigan",4,"","","10/17/2009","NC"
"20092010","Robert Morris",5,"vs.","Alaska-Anchorage",3,"","Alaska Goal Rush","10/17/2009","NC"
"20092010","Rensselaer",1,"@","(17) Alaska",1,"OT","Alaska Goal Rush","10/17/2009","NC"
"20092010","(12) Boston College",1,"@","(11) Vermont",4,"","","10/18/2009","HE"
"20092010","(9) Notre Dame",3,"@","(3) Boston University",0,"","","10/20/2009","NC"
"20092010","Niagara",2,"@","(5) Michigan",3,"","","10/22/2009","NC"
"20092010","RIT",4,"@","Air Force",5,"","","10/23/2009","AH"
"20092010","Connecticut",3,"@","Bentley",4,"","","10/23/2009","AH"
"20092010","Ohio State",2,"@","Lake Superior",3,"","","10/23/2009","CC"
"20092010","Michigan State",1,"@","(1) Miami",2,"","","10/23/2009","CC"
"20092010","(7) Vermont",2,"@","Merrimack",5,"","","10/23/2009","HE"
"20092010","Maine",3,"@","Massachusetts",5,"","","10/23/2009","HE"
"20092010","Northeastern",2,"@","New Hampshire",4,"","","10/23/2009","HE"
"20092010","Michigan Tech",1,"@","(19) Colorado College",4,"","","10/23/2009","WC"
"20092010","(17) Wisconsin",6,"@","Minnesota State",0,"","","10/23/2009","WC"
"20092010","(18) Minnesota-Duluth",3,"@","St. Cloud State",3,"OT","","10/23/2009","WC"
"20092010","(2) North Dakota",5,"@","Alaska-Anchorage",0,"","","10/23/2009","WC"
"20092010","(4) Denver",3,"@","(11) Minnesota",0,"","","10/23/2009","WC"
"20092010","Providence",8,"@","Bowling Green",2,"","","10/23/2009","NC"
"20092010","Robert Morris",4,"@","Ferris State",5,"OT","","10/23/2009","NC"
"20092010","(14) Boston College",3,"@","(9) Notre Dame",2,"","","10/23/2009","NC"
"20092010","(16) Bemidji State",3,"@","Northern Michigan",3,"OT","","10/23/2009","NC"
"20092010","Sacred Heart",3,"@","Rensselaer",4,"OT","","10/23/2009","NC"
"20092010","Western Michigan",2,"@","Alabama-Huntsville",1,"","","10/23/2009","NC"
"20092010","American International",2,"@","Union",4,"","","10/23/2009","NC"
"20092010","Colgate",3,"@","(13) Massachusetts-Lowell",5,"","","10/23/2009","NC"
"20092010","Windsor",0,"@","(6) Cornell",7,"","","10/23/2009","EX"
"20092010","McGill",3,"@","Harvard",3,"OT","","10/23/2009","EX"
"20092010","Morrisville",0,"@","(10) Princeton",7,"","","10/23/2009","EX"
"20092010","RIT",2,"@","Air Force",3,"OT","","10/24/2009","AH"
"20092010","Mercyhurst",3,"@","Army West Point",3,"OT","","10/24/2009","AH"
"20092010","Holy Cross",3,"@","Canisius",2,"","","10/24/2009","AH"
"20092010","Ohio State",4,"@","Lake Superior",3,"","","10/24/2009","CC"
"20092010","Michigan State",3,"@","(1) Miami",2,"OT","","10/24/2009","CC"
"20092010","Northeastern",1,"@","(13) Massachusetts-Lowell",3,"","","10/24/2009","HE"
"20092010","Maine",2,"@","New Hampshire",5,"","","10/24/2009","HE"
"20092010","Michigan Tech",5,"@","(19) Colorado College",8,"","","10/24/2009","WC"
"20092010","(17) Wisconsin",2,"@","Minnesota State",3,"","","10/24/2009","WC"
"20092010","(18) Minnesota-Duluth",2,"@","St. Cloud State",4,"","","10/24/2009","WC"
"20092010","(2) North Dakota",1,"@","Alaska-Anchorage",2,"","","10/24/2009","WC"
"20092010","(4) Denver",3,"@","(11) Minnesota",0,"","","10/24/2009","WC"
"20092010","Providence",3,"@","Bowling Green",1,"","","10/24/2009","NC"
"20092010","(5) Michigan",2,"@","(3) Boston University",3,"","","10/24/2009","NC"
"20092010","St. Lawrence",1,"@","Clarkson",4,"","","10/24/2009","NC"
"20092010","Robert Morris",1,"@","Ferris State",4,"","","10/24/2009","NC"
"20092010","(16) Bemidji State",5,"@","Northern Michigan",0,"","","10/24/2009","NC"
"20092010","American International",2,"@","Rensselaer",3,"","","10/24/2009","NC"
"20092010","Western Michigan",2,"@","Alabama-Huntsville",1,"","","10/24/2009","NC"
"20092010","Sacred Heart",6,"@","Union",5,"OT","","10/24/2009","NC"
"20092010","US Under-18 Team",3,"@","(6) Cornell",2,"","","10/24/2009","EX"
"20092010","McGill",7,"@","Dartmouth",4,"","","10/24/2009","EX"
"20092010","Mercyhurst",4,"@","Army West Point",1,"","","10/25/2009","AH"
"20092010","Holy Cross",3,"@","Canisius",2,"","","10/25/2009","AH"
"20092010","Connecticut",1,"@","Merrimack",4,"","","10/25/2009","NC"
"20092010","US Under-18 Team",4,"@","Colgate",1,"","","10/25/2009","EX"
"20092010","Windsor",5,"@","(10) Princeton",3,"","","10/25/2009","EX"
"20092010","American International",3,"@","Sacred Heart",5,"","","10/27/2009","AH"
"20092010","Holy Cross",0,"@","American International",3,"","","10/30/2009","AH"
"20092010","Mercyhurst",2,"@","Bentley",4,"","","10/30/2009","AH"
"20092010","Connecticut",2,"@","RIT",6,"","","10/30/2009","AH"
"20092010","(5) Michigan",5,"@","Lake Superior",1,"","","10/30/2009","CC"
"20092010","Western Michigan",1,"@","(20) Michigan State",2,"","","10/30/2009","CC"
"20092010","Ohio State",1,"@","(8) Notre Dame",3,"","","10/30/2009","CC"
"20092010","(1) Miami",4,"@","Northern Michigan",3,"","","10/30/2009","CC"
"20092010","Ferris State",1,"@","(16) Alaska",3,"","","10/30/2009","CC"
"20092010","Bowling Green",3,"@","(12) Nebraska-Omaha",3,"OT","Bowling Green wins shootout, 1-0","10/30/2009","CC"
"20092010","Harvard",5,"@","Dartmouth",3,"","","10/30/2009","EC"
"20092010","Merrimack",3,"@","(13) Boston College",4,"","","10/30/2009","HE"
"20092010","(10) Vermont",1,"@","Maine",4,"","","10/30/2009","HE"
"20092010","(17) Massachusetts",5,"@","Providence",3,"","","10/30/2009","HE"
"20092010","(4) Boston University",5,"@","(9) Massachusetts-Lowell",4,"OT","","10/30/2009","HE"
"20092010","Minnesota State",3,"@","(2) Denver",4,"","","10/30/2009","WC"
"20092010","St. Cloud State",1,"@","Michigan Tech",3,"","","10/30/2009","WC"
"20092010","Alaska-Anchorage",1,"@","Minnesota",5,"","","10/30/2009","WC"
"20092010","Army West Point",4,"@","Colgate",4,"OT","","10/30/2009","NC"
"20092010","Niagara",2,"@","(6) Cornell",3,"OT","","10/30/2009","NC"
"20092010","Brown",0,"@","(11) Princeton",1,"OT","","10/30/2009","NC"
"20092010","(18) Quinnipiac",5,"@","Robert Morris",0,"","","10/30/2009","NC"
"20092010","Sacred Heart",3,"@","St. Lawrence",6,"","","10/30/2009","NC"
"20092010","Rensselaer",4,"@","Union",3,"OT","","10/30/2009","NC"
"20092010","Clarkson",1,"@","Minnesota-Duluth",4,"","","10/30/2009","NC"
"20092010","New Hampshire",1,"@","(19) Wisconsin",4,"","","10/30/2009","NC"
"20092010","Ontario IT",0,"vs.","(7) Yale",8,"","","10/30/2009","EX"
"20092010","Mercyhurst",6,"@","Bentley",2,"","","10/31/2009","AH"
"20092010","Air Force",1,"@","Canisius",3,"","","10/31/2009","AH"
"20092010","American International",4,"@","Holy Cross",4,"OT","","10/31/2009","AH"
"20092010","Connecticut",0,"@","RIT",7,"","","10/31/2009","AH"
"20092010","(5) Michigan",6,"@","Lake Superior",3,"","","10/31/2009","CC"
"20092010","Ohio State",2,"@","(8) Notre Dame",2,"OT","Ohio State wins shootout, 2-1","10/31/2009","CC"
"20092010","(1) Miami",2,"@","Northern Michigan",1,"","","10/31/2009","CC"
"20092010","Ferris State",2,"@","(16) Alaska",3,"OT","","10/31/2009","CC"
"20092010","Bowling Green",1,"@","(12) Nebraska-Omaha",3,"","","10/31/2009","CC"
"20092010","(20) Michigan State",5,"@","Western Michigan",3,"","","10/31/2009","CC"
"20092010","(14) Bemidji State",2,"@","Alabama-Huntsville",1,"OT","","10/31/2009","CH"
"20092010","(9) Massachusetts-Lowell",3,"@","(4) Boston University",2,"","","10/31/2009","HE"
"20092010","Providence",2,"@","(17) Massachusetts",1,"","","10/31/2009","HE"
"20092010","Minnesota State",4,"@","(2) Denver",4,"OT","","10/31/2009","WC"
"20092010","St. Cloud State",3,"@","Michigan Tech",1,"","","10/31/2009","WC"
"20092010","Niagara",2,"@","Colgate",4,"","","10/31/2009","NC"
"20092010","(7) Yale",5,"@","(11) Princeton",2,"","","10/31/2009","NC"
"20092010","(18) Quinnipiac",5,"@","Robert Morris",8,"","","10/31/2009","NC"
"20092010","Army West Point",2,"@","Rensselaer",1,"","","10/31/2009","NC"
"20092010","Sacred Heart",3,"@","St. Lawrence",3,"OT","","10/31/2009","NC"
"20092010","Clarkson",2,"@","Minnesota-Duluth",4,"","","10/31/2009","NC"
"20092010","New Hampshire",1,"@","(19) Wisconsin",6,"","","10/31/2009","NC"
"20092010","Ontario IT",1,"vs.","Brown",6,"","","10/31/2009","EX"
"20092010","Air Force",4,"@","Canisius",1,"","","11/1/2009","AH"
"20092010","(14) Bemidji State",2,"@","Alabama-Huntsville",1,"OT","","11/1/2009","CH"
"20092010","(13) Boston College",3,"@","Merrimack",5,"","","11/1/2009","HE"
"20092010","Alaska-Anchorage",1,"@","Minnesota",4,"","","11/1/2009","WC"
"20092010","(10) Nebraska-Omaha",0,"@","(17) Michigan State",3,"","","11/5/2009","CC"
"20092010","Bentley",3,"@","Air Force",3,"OT","","11/6/2009","AH"
"20092010","Canisius",6,"@","Mercyhurst",4,"","","11/6/2009","AH"
"20092010","Army West Point",1,"@","RIT",6,"","","11/6/2009","AH"
"20092010","Holy Cross",4,"@","Sacred Heart",2,"","","11/6/2009","AH"
"20092010","American International",1,"@","Connecticut",3,"","","11/6/2009","AH"
"20092010","Bowling Green",1,"@","Ferris State",5,"","","11/6/2009","CC"
"20092010","(10) Nebraska-Omaha",3,"@","(17) Michigan State",3,"OT","UNO Wins Shootout, 2-1 (4 Rounds)","11/6/2009","CC"
"20092010","Northern Michigan",1,"@","Ohio State",0,"","","11/6/2009","CC"
"20092010","(9) Notre Dame",3,"@","(13) Alaska",2,"","","11/6/2009","CC"
"20092010","(1) Miami",3,"@","(4) Michigan",1,"","","11/6/2009","CC"
"20092010","Lake Superior",3,"@","Western Michigan",3,"OT","WMU Wins Shootout, 1-0","11/6/2009","CC"
"20092010","Robert Morris",0,"@","(11) Bemidji State",2,"","","11/6/2009","CH"
"20092010","Harvard",4,"@","Colgate",5,"","","11/6/2009","EC"
"20092010","Dartmouth",1,"@","(5) Cornell",5,"","","11/6/2009","EC"
"20092010","St. Lawrence",5,"@","(14) Princeton",2,"","","11/6/2009","EC"
"20092010","Clarkson",2,"@","Quinnipiac",4,"","","11/6/2009","EC"
"20092010","(6) Yale",2,"@","Rensselaer",5,"","","11/6/2009","EC"
"20092010","Brown",3,"@","Union",3,"OT","","11/6/2009","EC"
"20092010","(7) Boston University",0,"@","Northeastern",1,"","","11/6/2009","HE"
"20092010","(16) Boston College",4,"@","New Hampshire",4,"OT","","11/6/2009","HE"
"20092010","(8) Massachusetts-Lowell",3,"@","(15) Vermont",3,"OT","","11/6/2009","HE"
"20092010","(20) Minnesota-Duluth",4,"@","(12) Colorado College",3,"","","11/6/2009","WC"
"20092010","(3) North Dakota",4,"@","Michigan Tech",2,"","","11/6/2009","WC"
"20092010","(2) Denver",3,"@","Alaska-Anchorage",2,"","","11/6/2009","WC"
"20092010","Minnesota",2,"@","(18) Wisconsin",4,"","","11/6/2009","WC"
"20092010","Niagara",1,"@","(19) Massachusetts",4,"","","11/6/2009","NC"
"20092010","Bentley",0,"@","Air Force",3,"","","11/7/2009","AH"
"20092010","Mercyhurst",3,"@","Canisius",4,"","","11/7/2009","AH"
"20092010","Sacred Heart",5,"@","Holy Cross",4,"","","11/7/2009","AH"
"20092010","Army West Point",1,"@","RIT",2,"","","11/7/2009","AH"
"20092010","American International",1,"@","Connecticut",4,"","","11/7/2009","AH"
"20092010","Bowling Green",2,"@","Ferris State",3,"","","11/7/2009","CC"
"20092010","Northern Michigan",4,"@","Ohio State",5,"","","11/7/2009","CC"
"20092010","(9) Notre Dame",1,"@","(13) Alaska",3,"","","11/7/2009","CC"
"20092010","(1) Miami",5,"@","(4) Michigan",1,"","","11/7/2009","CC"
"20092010","Lake Superior",1,"@","Western Michigan",2,"","","11/7/2009","CC"
"20092010","Robert Morris",1,"@","(11) Bemidji State",6,"","","11/7/2009","CH"
"20092010","Dartmouth",2,"@","Colgate",3,"","","11/7/2009","EC"
"20092010","Harvard",3,"@","(5) Cornell",6,"","","11/7/2009","EC"
"20092010","Clarkson",1,"@","(14) Princeton",4,"","","11/7/2009","EC"
"20092010","St. Lawrence",2,"@","Quinnipiac",5,"","","11/7/2009","EC"
"20092010","Brown",1,"@","Rensselaer",3,"","","11/7/2009","EC"
"20092010","(6) Yale",3,"@","Union",3,"OT","","11/7/2009","EC"
"20092010","Northeastern",1,"@","(16) Boston College",5,"","","11/7/2009","HE"
"20092010","(20) Minnesota-Duluth",2,"@","(12) Colorado College",6,"","","11/7/2009","WC"
"20092010","(3) North Dakota",4,"@","Michigan Tech",1,"","","11/7/2009","WC"
"20092010","(2) Denver",3,"@","Alaska-Anchorage",7,"","","11/7/2009","WC"
"20092010","Minnesota",5,"@","(18) Wisconsin",2,"","","11/7/2009","WC"
"20092010","(7) Boston University",2,"@","Maine",3,"","","11/8/2009","HE"
"20092010","New Hampshire",3,"@","(8) Massachusetts-Lowell",6,"","","11/8/2009","HE"
"20092010","Providence",0,"@","(15) Vermont",3,"","","11/8/2009","HE"
"20092010","(19) Massachusetts",4,"@","Niagara",2,"","","11/8/2009","NC"
"20092010","American International",1,"@","Army West Point",2,"","","11/13/2009","AH"
"20092010","Sacred Heart",3,"@","Bentley",6,"","","11/13/2009","AH"
"20092010","Air Force",1,"@","Holy Cross",0,"","","11/13/2009","AH"
"20092010","RIT",2,"@","Mercyhurst",1,"","","11/13/2009","AH"
"20092010","(9) Alaska",1,"@","Bowling Green",3,"","","11/13/2009","CC"
"20092010","Ferris State",2,"@","(1) Miami",2,"OT","Ferris State wins shootout, 1-0","11/13/2009","CC"
"20092010","Western Michigan",2,"@","Ohio State",4,"","","11/13/2009","CC"
"20092010","(13) Michigan State",3,"@","(6) Michigan",2,"","","11/13/2009","CC"
"20092010","Lake Superior",0,"@","(11) Nebraska-Omaha",4,"","","11/13/2009","CC"
"20092010","Robert Morris",5,"@","Niagara",3,"","","11/13/2009","CH"
"20092010","Colgate",5,"@","Brown",3,"","","11/13/2009","EC"
"20092010","Rensselaer",5,"@","Clarkson",2,"","","11/13/2009","EC"
"20092010","Dartmouth",1,"@","(19) Princeton",2,"OT","","11/13/2009","EC"
"20092010","Harvard",1,"@","(20) Quinnipiac",5,"","","11/13/2009","EC"
"20092010","Union",4,"@","St. Lawrence",3,"","","11/13/2009","EC"
"20092010","(3) Cornell",2,"@","(12) Yale",4,"","","11/13/2009","EC"
"20092010","(17) Boston University",3,"@","Merrimack",6,"","","11/13/2009","HE"
"20092010","Maine",6,"@","Northeastern",2,"","","11/13/2009","HE"
"20092010","New Hampshire",3,"@","(14) Massachusetts",4,"OT","","11/13/2009","HE"
"20092010","(10) Colorado College",1,"@","Minnesota State",0,"OT","","11/13/2009","WC"
"20092010","Michigan Tech",3,"@","(18) Minnesota-Duluth",2,"","","11/13/2009","WC"
"20092010","St. Cloud State",2,"@","(2) North Dakota",4,"","","11/13/2009","WC"
"20092010","Alaska-Anchorage",1,"@","Wisconsin",5,"","","11/13/2009","WC"
"20092010","(5) Massachusetts-Lowell",3,"@","Alabama-Huntsville",1,"","","11/13/2009","NC"
"20092010","Army West Point",0,"@","American International",2,"","","11/14/2009","AH"
"20092010","Sacred Heart",1,"@","Bentley",1,"OT","","11/14/2009","AH"
"20092010","Connecticut",4,"@","Canisius",4,"OT","","11/14/2009","AH"
"20092010","Air Force",2,"@","Holy Cross",2,"OT","","11/14/2009","AH"
"20092010","RIT",3,"@","Mercyhurst",2,"","","11/14/2009","AH"
"20092010","(9) Alaska",5,"@","Bowling Green",3,"","","11/14/2009","CC"
"20092010","(6) Michigan",0,"@","(13) Michigan State",2,"","","11/14/2009","CC"
"20092010","Ferris State",1,"@","(1) Miami",1,"OT","Ferris State wins shootout, 2-1 (11 rounds)","11/14/2009","CC"
"20092010","Northern Michigan",3,"@","(8) Notre Dame",2,"","","11/14/2009","CC"
"20092010","Western Michigan",2,"@","Ohio State",4,"","","11/14/2009","CC"
"20092010","Lake Superior",3,"@","(11) Nebraska-Omaha",1,"","","11/14/2009","CC"
"20092010","Niagara",3,"@","Robert Morris",3,"OT","","11/14/2009","CH"
"20092010","(3) Cornell",6,"@","Brown",0,"","","11/14/2009","EC"
"20092010","Union",5,"@","Clarkson",1,"","","11/14/2009","EC"
"20092010","Harvard",3,"@","(19) Princeton",3,"OT","","11/14/2009","EC"
"20092010","Dartmouth",2,"@","(20) Quinnipiac",4,"","","11/14/2009","EC"
"20092010","Rensselaer",1,"@","St. Lawrence",2,"","","11/14/2009","EC"
"20092010","Colgate",3,"@","(12) Yale",3,"OT","","11/14/2009","EC"
"20092010","(15) Vermont",1,"@","(16) Boston College",7,"","","11/14/2009","HE"
"20092010","Merrimack",4,"@","(17) Boston University",6,"","","11/14/2009","HE"
"20092010","Maine",2,"@","Northeastern",5,"","","11/14/2009","HE"
"20092010","New Hampshire",4,"@","(14) Massachusetts",2,"","","11/14/2009","HE"
"20092010","(10) Colorado College",3,"@","Minnesota State",2,"","","11/14/2009","WC"
"20092010","Michigan Tech",1,"@","(18) Minnesota-Duluth",8,"","","11/14/2009","WC"
"20092010","St. Cloud State",3,"@","(2) North Dakota",2,"","","11/14/2009","WC"
