"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
"20152016","Nebraska-Omaha",3,"@","Vermont",1,"","",2015-10-17,"NC","Loss","Win","No","No","No","Hockey East","NCHC"
"20152016","American International",2,"vs.","Alaska-Anchorage",6,"","Alaska Goal Rush",2015-10-17,"NC","Win","Loss","Yes","No","No","WCHA","Atlantic Hockey"
"20152016","Rensselaer",2,"@","Alaska",4,"","Alaska Goal Rush",2015-10-17,"NC","Win","Loss","Yes","No","No","WCHA","ECAC"
"20152016","Mercyhurst",2,"@","Michigan",3,"","",2015-10-18,"NC","Win","Loss","No","No","No","Big Ten","Atlantic Hockey"
"20152016","Maine",0,"@","Quinnipiac",4,"","",2015-10-20,"NC","Win","Loss","No","No","No","ECAC","Hockey East"
"20152016","Lake Superior",4,"@","Michigan State",2,"","",2015-10-22,"NC","Loss","Win","No","No","No","Big Ten","WCHA"
"20152016","Holy Cross",3,"@","Canisius",4,"","",2015-10-23,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Army",2,"@","Mercyhurst",4,"","",2015-10-23,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Robert Morris",3,"@","Niagara",3,"OT","",2015-10-23,"AH","Tie","Tie","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Massachusetts-Lowell",1,"@","Merrimack",1,"OT","",2015-10-23,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
"20152016","New Hampshire",6,"@","Massachusetts",6,"OT","",2015-10-23,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
"20152016","Minnesota State",3,"@","Bemidji State",2,"","",2015-10-23,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Michigan Tech",1,"@","Northern Michigan",4,"","",2015-10-23,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Alaska-Anchorage",3,"@","Alabama-Huntsville",3,"OT","",2015-10-23,"WC","Tie","Tie","No","No","No","WCHA","WCHA"
"20152016","Boston College",3,"@","Colorado College",0,"","",2015-10-23,"NC","Loss","Win","No","No","No","NCHC","Hockey East"
"20152016","Western Michigan",2,"@","Clarkson",4,"","",2015-10-23,"NC","Win","Loss","No","No","No","ECAC","NCHC"
"20152016","RIT",2,"@","Colgate",5,"","",2015-10-23,"NC","Win","Loss","No","No","No","ECAC","Atlantic Hockey"
"20152016","Wisconsin",5,"@","Ferris State",5,"OT","",2015-10-23,"NC","Tie","Tie","No","No","No","WCHA","Big Ten"
"20152016","Lake Superior",0,"@","Michigan State",2,"","",2015-10-23,"NC","Win","Loss","No","No","No","Big Ten","WCHA"
"20152016","Minnesota-Duluth",3,"@","Notre Dame",3,"OT","",2015-10-23,"NC","Tie","Tie","No","No","No","Hockey East","NCHC"
"20152016","Ohio State",1,"@","Providence",2,"","",2015-10-23,"NC","Win","Loss","No","No","No","Hockey East","Big Ten"
"20152016","American International",3,"@","Penn State",8,"","",2015-10-23,"NC","Win","Loss","No","No","No","Big Ten","Atlantic Hockey"
"20152016","St. Cloud State",2,"@","Quinnipiac",5,"","",2015-10-23,"NC","Win","Loss","No","No","No","ECAC","NCHC"
"20152016","Miami",1,"@","St. Lawrence",0,"","",2015-10-23,"NC","Loss","Win","No","No","No","ECAC","NCHC"
"20152016","Michigan",5,"@","Union",5,"OT","",2015-10-23,"NC","Tie","Tie","No","No","No","ECAC","Big Ten"
"20152016","Northeastern",0,"@","Minnesota",4,"","",2015-10-23,"NC","Win","Loss","No","No","No","Big Ten","Hockey East"
"20152016","Air Force",2,"@","Nebraska-Omaha",4,"","",2015-10-23,"NC","Win","Loss","No","No","No","NCHC","Atlantic Hockey"
"20152016","North Dakota",2,"@","Vermont",0,"","",2015-10-23,"NC","Loss","Win","No","No","No","Hockey East","NCHC"
"20152016","Holy Cross",4,"@","Canisius",1,"","",2015-10-24,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Army",2,"@","Mercyhurst",5,"","",2015-10-24,"AH","Win","Loss","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Robert Morris",8,"@","Niagara",2,"","",2015-10-24,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Connecticut",2,"@","Boston University",4,"","",2015-10-24,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
"20152016","Merrimack",1,"@","Massachusetts-Lowell",1,"OT","",2015-10-24,"HE","Tie","Tie","No","No","No","Hockey East","Hockey East"
"20152016","Minnesota State",3,"@","Bemidji State",2,"","",2015-10-24,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Northern Michigan",1,"@","Michigan Tech",3,"","",2015-10-24,"WC","Win","Loss","No","No","No","WCHA","WCHA"
