Season,Away,AwayScore,at,Home,HomeScore,OT,Notes,Date,GameType,HomeWin,AwayWin,Tournament,ConfTournament,NCAA,HomeConference,AwayConference
20172018,Providence,3,@,Miami,2,NA,NA,2017-10-07,NC,Loss,Win,No,No,No,NCHC,Hockey East
20172018,Alabama-Huntsville,0,@,Notre Dame,4,NA,NA,2017-10-07,NC,Win,Loss,No,No,No,Big Ten,WCHA
20172018,Lake Superior,1,@,Northern Michigan,4,NA,NA,2017-10-07,NC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Sacred Heart,0,@,Northeastern,7,NA,NA,2017-10-07,NC,Win,Loss,No,No,No,Hockey East,Atlantic Hockey
20172018,Penn State,4,@,St. Lawrence,1,NA,NA,2017-10-07,NC,Loss,Win,No,No,No,ECAC,Big Ten
20172018,North Dakota,3,@,Alaska-Anchorage,2,OT,NA,2017-10-07,NC,Loss,Win,No,No,No,WCHA,NCHC
20172018,Air Force,1,@,Alaska,1,OT,NA,2017-10-07,NC,Tie,Tie,No,No,No,WCHA,Atlantic Hockey
20172018,Colorado College,4,@,Vermont,3,NA,NA,2017-10-07,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Michigan Tech,4,@,Minnesota-Duluth,3,NA,IceBreaker,2017-10-07,NC,Loss,Win,Yes,No,No,NCHC,WCHA
20172018,Union,0,vs.,Minnesota,2,NA,IceBreaker,2017-10-07,NC,Win,Loss,Yes,No,No,Big Ten,ECAC
20172018,Boston University,3,@,Quinnipiac,2,OT,NA,2017-10-08,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,American International,3,@,Bentley,3,OT,NA,2017-10-10,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Bowling Green,1,@,Western Michigan,3,NA,NA,2017-10-10,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Robert Morris,4,@,Canisius,3,NA,NA,2017-10-13,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Mercyhurst,1,@,Holy Cross,1,OT,NA,2017-10-13,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Penn State,3,@,Minnesota,1,NA,NA,2017-10-13,B10,Loss,Win,No,No,No,Big Ten,Big Ten
20172018,Northern Michigan,3,@,Ferris State,2,NA,NA,2017-10-13,WC,Loss,Win,No,No,No,WCHA,WCHA
20172018,Michigan Tech,4,@,Lake Superior,3,NA,NA,2017-10-13,WC,Loss,Win,No,No,No,WCHA,WCHA
20172018,Arizona State,3,@,Air Force,4,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,Atlantic Hockey,Independent
20172018,Connecticut,6,@,American International,4,NA,NA,2017-10-13,NC,Loss,Win,No,No,No,Atlantic Hockey,Hockey East
20172018,Wisconsin,5,@,Boston College,2,NA,NA,2017-10-13,NC,Loss,Win,No,No,No,Hockey East,Big Ten
20172018,Michigan State,1,@,Bowling Green,4,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,WCHA,Big Ten
20172018,Minnesota-Duluth,2,@,Bemidji State,5,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,WCHA,NCHC
20172018,Minnesota State,6,@,Boston University,3,NA,NA,2017-10-13,NC,Loss,Win,No,No,No,Hockey East,WCHA
20172018,Alaska-Anchorage,1,@,Colorado College,6,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Denver,2,@,Notre Dame,2,OT,NA,2017-10-13,NC,Tie,Tie,No,No,No,Big Ten,NCHC
20172018,Rensselaer,1,@,Ohio State,1,OT,NA,2017-10-13,NC,Tie,Tie,No,No,No,Big Ten,ECAC
20172018,Alaska,3,@,St. Cloud State,6,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Massachusetts,5,@,Union,4,NA,NA,2017-10-13,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,Nebraska-Omaha,4,@,Massachusetts-Lowell,2,NA,NA,2017-10-13,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,St. Lawrence,1,@,North Dakota,2,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,NCHC,ECAC
20172018,Colgate,0,@,New Hampshire,5,NA,NA,2017-10-13,NC,Win,Loss,No,No,No,Hockey East,ECAC
20172018,Clarkson,2,@,Western Michigan,2,OT,NA,2017-10-13,NC,Tie,Tie,No,No,No,NCHC,ECAC
20172018,Robert Morris,1,@,Canisius,4,NA,NA,2017-10-14,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Mercyhurst,4,@,Holy Cross,4,OT,NA,2017-10-14,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Northern Michigan,1,@,Ferris State,0,NA,NA,2017-10-14,WC,Loss,Win,No,No,No,WCHA,WCHA
20172018,Michigan Tech,2,@,Lake Superior,2,OT,NA,2017-10-14,WC,Tie,Tie,No,No,No,WCHA,WCHA
20172018,Arizona State,2,@,Air Force,3,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Atlantic Hockey,Independent
20172018,Minnesota State,3,@,Boston University,0,NA,NA,2017-10-14,NC,Loss,Win,No,No,No,Hockey East,WCHA
20172018,Alaska-Anchorage,2,@,Colorado College,3,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Wisconsin,4,@,Merrimack,1,NA,NA,2017-10-14,NC,Loss,Win,No,No,No,Hockey East,Big Ten
20172018,Bowling Green,2,@,Michigan State,3,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Big Ten,WCHA
20172018,Denver,4,@,Notre Dame,2,NA,NA,2017-10-14,NC,Loss,Win,No,No,No,Big Ten,NCHC
20172018,Rensselaer,1,@,Ohio State,1,OT,NA,2017-10-14,NC,Tie,Tie,No,No,No,Big Ten,ECAC
20172018,Vermont,2,@,Quinnipiac,3,OT,NA,2017-10-14,NC,Win,Loss,No,No,No,ECAC,Hockey East
20172018,Northeastern,3,@,RIT,3,OT,NA,2017-10-14,NC,Tie,Tie,No,No,No,Atlantic Hockey,Hockey East
20172018,Alaska,4,@,St. Cloud State,5,OT,NA,2017-10-14,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Connecticut,1,@,Sacred Heart,3,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Atlantic Hockey,Hockey East
20172018,American International,1,@,Massachusetts,3,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Hockey East,Atlantic Hockey
20172018,Bemidji State,0,@,Minnesota-Duluth,0,OT,NA,2017-10-14,NC,Tie,Tie,No,No,No,NCHC,WCHA
20172018,Nebraska-Omaha,2,@,Massachusetts-Lowell,5,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Hockey East,NCHC
20172018,St. Lawrence,1,@,North Dakota,6,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,NCHC,ECAC
20172018,Colgate,3,@,New Hampshire,5,NA,NA,2017-10-14,NC,Win,Loss,No,No,No,Hockey East,ECAC
20172018,Clarkson,4,@,Western Michigan,2,NA,NA,2017-10-14,NC,Loss,Win,No,No,No,NCHC,ECAC
20172018,Penn State,3,@,Minnesota,6,NA,NA,2017-10-15,B10,Win,Loss,No,No,No,Big Ten,Big Ten
20172018,Boston College,4,@,Providence,3,OT,NA,2017-10-15,HE,Loss,Win,No,No,No,Hockey East,Hockey East
20172018,Vermont,3,@,Union,2,NA,NA,2017-10-15,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,Sacred Heart,6,@,Notre Dame,4,NA,NA,2017-10-19,NC,Loss,Win,No,No,No,Big Ten,Atlantic Hockey
20172018,American International,5,@,Penn State,7,NA,NA,2017-10-19,NC,Win,Loss,No,No,No,Big Ten,Atlantic Hockey
20172018,Bentley,3,@,Holy Cross,4,OT,NA,2017-10-20,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Army,2,@,Robert Morris,4,NA,NA,2017-10-20,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Connecticut,2,@,Boston University,2,OT,NA,2017-10-20,HE,Tie,Tie,No,No,No,Hockey East,Hockey East
20172018,Minnesota State,4,@,Bowling Green,1,NA,NA,2017-10-20,WC,Loss,Win,No,No,No,WCHA,WCHA
20172018,Alabama-Huntsville,4,@,Michigan Tech,5,NA,NA,2017-10-20,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Air Force,1,@,Bemidji State,4,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,WCHA,Atlantic Hockey
20172018,Massachusetts-Lowell,3,@,Clarkson,1,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,Lake Superior,3,@,Denver,3,OT,NA,2017-10-20,NC,Tie,Tie,No,No,No,NCHC,WCHA
20172018,Miami,7,@,Maine,5,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Ferris State,3,@,Mercyhurst,2,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,Atlantic Hockey,WCHA
20172018,Western Michigan,4,@,Michigan State,6,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,Big Ten,NCHC
20172018,Sacred Heart,1,@,Notre Dame,3,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,Big Ten,Atlantic Hockey
20172018,Rensselaer,3,@,Niagara,4,OT,NA,2017-10-20,NC,Win,Loss,No,No,No,Atlantic Hockey,ECAC
20172018,Wisconsin,4,vs.,Northern Michigan,5,OT,NA,2017-10-20,NC,Win,Loss,No,No,No,WCHA,Big Ten
20172018,Quinnipiac,6,@,Northeastern,4,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,Hockey East,ECAC
20172018,American International,3,@,Penn State,2,OT,NA,2017-10-20,NC,Loss,Win,No,No,No,Big Ten,Atlantic Hockey
20172018,Union,6,@,RIT,1,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,Atlantic Hockey,ECAC
20172018,Boston College,2,@,St. Cloud State,5,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,NCHC,Hockey East
20172018,Providence,6,@,St. Lawrence,5,OT,NA,2017-10-20,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,Vermont,1,@,Michigan,4,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,Big Ten,Hockey East
20172018,Ohio State,3,@,Massachusetts,1,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,Hockey East,Big Ten
20172018,Merrimack,5,@,Minnesota-Duluth,5,OT,NA,2017-10-20,NC,Tie,Tie,No,No,No,NCHC,Hockey East
20172018,Minnesota,2,@,North Dakota,1,NA,NA,2017-10-20,NC,Loss,Win,No,No,No,NCHC,Big Ten
20172018,Colorado College,3,@,New Hampshire,6,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,Hockey East,NCHC
20172018,Arizona State,1,@,Nebraska-Omaha,5,NA,NA,2017-10-20,NC,Win,Loss,No,No,No,NCHC,Independent
20172018,Alaska,6,@,Alaska-Anchorage,2,NA,Governor's Cup,2017-10-20,NC,Loss,Win,Yes,No,No,WCHA,WCHA
20172018,Bentley,0,@,Holy Cross,5,NA,NA,2017-10-21,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Army,3,@,Robert Morris,1,NA,NA,2017-10-21,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Boston University,6,@,Connecticut,3,NA,NA,2017-10-21,HE,Loss,Win,No,No,No,Hockey East,Hockey East
20172018,Minnesota State,2,@,Bowling Green,5,NA,NA,2017-10-21,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Alabama-Huntsville,4,@,Michigan Tech,2,NA,NA,2017-10-21,WC,Loss,Win,No,No,No,WCHA,WCHA
20172018,Air Force,5,@,Bemidji State,1,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,WCHA,Atlantic Hockey
20172018,Colgate,3,@,Canisius,3,OT,NA,2017-10-21,NC,Tie,Tie,No,No,No,Atlantic Hockey,ECAC
20172018,Providence,0,@,Clarkson,4,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,ECAC,Hockey East
20172018,Lake Superior,1,@,Denver,5,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,NCHC,WCHA
20172018,Miami,3,@,Maine,6,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,Hockey East,NCHC
20172018,Ferris State,1,@,Mercyhurst,4,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,Atlantic Hockey,WCHA
20172018,Union,5,@,Niagara,1,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,Atlantic Hockey,ECAC
20172018,Wisconsin,4,vs.,Northern Michigan,0,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,WCHA,Big Ten
20172018,Quinnipiac,3,@,Northeastern,2,OT,NA,2017-10-21,NC,Loss,Win,No,No,No,Hockey East,ECAC
20172018,Rensselaer,8,@,RIT,3,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,Atlantic Hockey,ECAC
20172018,Boston College,1,@,St. Cloud State,3,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,NCHC,Hockey East
20172018,Massachusetts-Lowell,5,@,St. Lawrence,0,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,ECAC,Hockey East
20172018,Vermont,2,@,Michigan,3,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,Big Ten,Hockey East
20172018,Ohio State,3,@,Massachusetts,0,NA,NA,2017-10-21,NC,Loss,Win,No,No,No,Hockey East,Big Ten
20172018,Merrimack,2,@,Minnesota-Duluth,7,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,NCHC,Hockey East
20172018,Minnesota,0,@,North Dakota,4,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,NCHC,Big Ten
20172018,Colorado College,2,@,New Hampshire,1,OT,NA,2017-10-21,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Arizona State,4,@,Nebraska-Omaha,4,OT,NA,2017-10-21,NC,Tie,Tie,No,No,No,NCHC,Independent
20172018,Michigan State,1,@,Western Michigan,3,NA,NA,2017-10-21,NC,Win,Loss,No,No,No,NCHC,Big Ten
20172018,Alaska-Anchorage,2,@,Alaska,3,NA,Governor's Cup,2017-10-21,NC,Win,Loss,Yes,No,No,WCHA,WCHA
20172018,Bentley,2,@,American International,2,OT,NA,2017-10-24,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Nebraska-Omaha,6,@,Notre Dame,4,NA,NA,2017-10-26,NC,Loss,Win,No,No,No,Big Ten,NCHC
20172018,RIT,5,@,Army,4,NA,NA,2017-10-27,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Mercyhurst,3,@,Bentley,4,NA,NA,2017-10-27,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Air Force,3,@,Canisius,1,NA,NA,2017-10-27,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Niagara,3,@,Sacred Heart,2,NA,NA,2017-10-27,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Michigan,4,@,Penn State,5,OT,NA,2017-10-27,B10,Win,Loss,No,No,No,Big Ten,Big Ten
20172018,Rensselaer,3,@,Union,4,NA,NA,2017-10-27,EC,Win,Loss,No,No,No,ECAC,ECAC
20172018,Brown,4,@,Yale,1,NA,NA,2017-10-27,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Boston College,1,@,Providence,2,NA,NA,2017-10-27,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Merrimack,0,@,Massachusetts,4,NA,NA,2017-10-27,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Northeastern,3,@,Massachusetts-Lowell,1,NA,NA,2017-10-27,HE,Loss,Win,No,No,No,Hockey East,Hockey East
20172018,North Dakota,1,@,Colorado College,2,NA,NA,2017-10-27,NT,Win,Loss,No,No,No,NCHC,NCHC
20172018,Alaska,1,@,Bowling Green,2,NA,NA,2017-10-27,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Ferris State,2,@,Bemidji State,2,OT,NA,2017-10-27,WC,Tie,Tie,No,No,No,WCHA,WCHA
20172018,Michigan Tech,1,@,Minnesota State,3,NA,NA,2017-10-27,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Denver,4,@,Boston University,3,NA,NA,2017-10-27,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Arizona State,0,@,Colgate,3,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,ECAC,Independent
20172018,Alabama-Huntsville,1,@,Cornell,5,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,ECAC,WCHA
20172018,Dartmouth,3,@,Holy Cross,5,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Atlantic Hockey,ECAC
20172018,Minnesota-Duluth,2,@,Maine,1,NA,NA,2017-10-27,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Lake Superior,3,@,Michigan State,4,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Big Ten,WCHA
20172018,Connecticut,0,@,Miami,3,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,NCHC,Hockey East
20172018,Nebraska-Omaha,4,@,Notre Dame,5,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Big Ten,NCHC
20172018,Robert Morris,3,@,Ohio State,5,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Big Ten,Atlantic Hockey
20172018,Clarkson,1,@,Minnesota,3,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Big Ten,ECAC
20172018,St. Lawrence,2,@,Wisconsin,4,NA,NA,2017-10-27,NC,Win,Loss,No,No,No,Big Ten,ECAC
20172018,RIT,3,@,Army,1,NA,NA,2017-10-28,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Mercyhurst,2,@,Bentley,0,NA,NA,2017-10-28,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Air Force,2,@,Canisius,3,NA,NA,2017-10-28,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Niagara,6,@,Sacred Heart,2,NA,NA,2017-10-28,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Michigan,5,@,Penn State,2,NA,NA,2017-10-28,B10,Loss,Win,No,No,No,Big Ten,Big Ten
20172018,Yale,5,@,Brown,2,NA,NA,2017-10-28,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Union,4,@,Rensselaer,2,NA,NA,2017-10-28,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Massachusetts,3,@,Merrimack,5,NA,NA,2017-10-28,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Massachusetts-Lowell,4,@,Northeastern,5,OT,NA,2017-10-28,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Boston University,0,@,Providence,3,NA,NA,2017-10-28,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,New Hampshire,4,@,Vermont,4,OT,NA,2017-10-28,HE,Tie,Tie,No,No,No,Hockey East,Hockey East
20172018,North Dakota,6,@,Colorado College,4,NA,NA,2017-10-28,NT,Loss,Win,No,No,No,NCHC,NCHC
20172018,Alaska,2,@,Bowling Green,2,OT,NA,2017-10-28,WC,Tie,Tie,No,No,No,WCHA,WCHA
20172018,Ferris State,0,@,Bemidji State,3,NA,NA,2017-10-28,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Michigan Tech,3,@,Minnesota State,5,NA,NA,2017-10-28,WC,Win,Loss,No,No,No,WCHA,WCHA
20172018,Denver,6,@,Boston College,1,NA,NA,2017-10-28,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Arizona State,1,@,Colgate,1,OT,NA,2017-10-28,NC,Tie,Tie,No,No,No,ECAC,Independent
20172018,Alabama-Huntsville,0,@,Cornell,3,NA,NA,2017-10-28,NC,Win,Loss,No,No,No,ECAC,WCHA
20172018,Minnesota-Duluth,2,@,Maine,0,NA,NA,2017-10-28,NC,Loss,Win,No,No,No,Hockey East,NCHC
20172018,Lake Superior,0,@,Michigan State,6,NA,NA,2017-10-28,NC,Win,Loss,No,No,No,Big Ten,WCHA
20172018,Connecticut,1,@,Miami,7,NA,NA,2017-10-28,NC,Win,Loss,No,No,No,NCHC,Hockey East
20172018,Ohio State,3,@,Robert Morris,1,NA,NA,2017-10-28,NC,Loss,Win,No,No,No,Atlantic Hockey,Big Ten
20172018,Clarkson,1,@,Minnesota,2,NA,NA,2017-10-28,NC,Win,Loss,No,No,No,Big Ten,ECAC
20172018,St. Lawrence,6,@,Wisconsin,3,NA,NA,2017-10-28,NC,Loss,Win,No,No,No,Big Ten,ECAC
20172018,Dartmouth,0,@,Harvard,5,NA,NA,2017-10-29,EC,Win,Loss,No,No,No,ECAC,ECAC
20172018,Holy Cross,2,@,Princeton,4,NA,NA,2017-10-29,NC,Win,Loss,No,No,No,ECAC,Atlantic Hockey
20172018,Ferris State,2,@,Michigan,7,NA,NA,2017-11-02,NC,Win,Loss,No,No,No,Big Ten,WCHA
20172018,Army,3,@,Air Force,2,NA,NA,2017-11-03,AH,Loss,Win,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Bentley,3,@,Niagara,3,OT,NA,2017-11-03,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,American International,3,@,RIT,5,NA,NA,2017-11-03,AH,Win,Loss,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Holy Cross,5,@,Robert Morris,5,OT,NA,2017-11-03,AH,Tie,Tie,No,No,No,Atlantic Hockey,Atlantic Hockey
20172018,Notre Dame,4,@,Ohio State,1,NA,NA,2017-11-03,B10,Loss,Win,No,No,No,Big Ten,Big Ten
20172018,Michigan State,1,@,Minnesota,3,NA,NA,2017-11-03,B10,Win,Loss,No,No,No,Big Ten,Big Ten
20172018,Rensselaer,0,@,Clarkson,6,NA,NA,2017-11-03,EC,Win,Loss,No,No,No,ECAC,ECAC
20172018,Brown,3,@,Dartmouth,4,NA,NA,2017-11-03,EC,Win,Loss,No,No,No,ECAC,ECAC
20172018,Yale,5,@,Harvard,2,NA,NA,2017-11-03,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Colgate,0,@,Princeton,0,OT,NA,2017-11-03,EC,Tie,Tie,No,No,No,ECAC,ECAC
20172018,Cornell,2,@,Quinnipiac,1,NA,NA,2017-11-03,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Union,3,@,St. Lawrence,1,NA,NA,2017-11-03,EC,Loss,Win,No,No,No,ECAC,ECAC
20172018,Merrimack,1,@,Boston College,3,NA,NA,2017-11-03,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Providence,0,@,Boston University,2,NA,NA,2017-11-03,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Vermont,1,@,Connecticut,5,NA,NA,2017-11-03,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Maine,2,@,Massachusetts-Lowell,3,NA,NA,2017-11-03,HE,Win,Loss,No,No,No,Hockey East,Hockey East
20172018,Colorado College,2,@,Miami,3,OT,NA,2017-11-03,NT,Win,Loss,No,No,No,NCHC,NCHC
20172018,Minnesota-Duluth,3,@,St. Cloud State,5,NA,NA,2017-11-03,NT,Win,Loss,No,No,No,NCHC,NCHC
