"Probability","RPI"
0.2,0.435627270002854
0.2,0.431368253684618
0.2,0.413698033033069
0.2,0.457118537688858
0.2,0.426164714825683
0.2,0.437937523117283
0.2,0.401798352560296
0.2,0.434170592499762
0.2,0.424408302177462
0.2,0.429479251840096
0.2,0.40025763593509
0.2,0.437209718584129
0.2,0.44404698418044
0.2,0.394712051392709
0.2,0.469048147487629
0.2,0.419898265588182
0.2,0.444395013773777
0.2,0.413868455437215
0.2,0.474471620791914
0.2,0.425510411984269
0.2,0.413657280771033
0.2,0.423275477509519
0.2,0.4212486019629
0.2,0.425894224324775
0.2,0.470828387033353
0.2,0.412305604497862
0.2,0.447535430287889
0.2,0.441687820670012
0.2,0.422984054138919
0.2,0.442226721735118
0.2,0.404138030402033
0.2,0.455605675984584
0.2,0.456263176130699
0.2,0.452152894299966
0.2,0.428899926209508
0.2,0.42111979696139
0.2,0.440647959480327
0.2,0.43057457670913
0.2,0.468255454907628
0.2,0.469051853319308
0.2,0.430265250493507
0.2,0.42542251868011
0.2,0.441084121363737
0.2,0.448452907873053
0.2,0.487153822287101
0.2,0.411713030716235
0.2,0.424759621513216
0.2,0.382601532715237
0.2,0.4279369495202
0.2,0.445145731607605
0.2,0.424653891796595
0.2,0.447165149557774
0.2,0.420195041609652
0.2,0.462364530978924
0.2,0.413862974307109
0.2,0.451345545288171
0.2,0.433963104324516
0.2,0.455676218228892
0.2,0.44202046203639
0.2,0.418926863082848
0.2,0.426508366968455
0.2,0.466732838835572
0.2,0.417860750194916
0.2,0.450196363633203
0.2,0.424809954839601
0.2,0.431256146376994
0.2,0.417292118708371
0.2,0.416029055624197
0.2,0.39229127723426
0.2,0.461228801300622
0.2,0.444409266755126
0.2,0.42656003620418
0.2,0.440822820385729
0.2,0.434296337772467
0.2,0.440281411784108
0.2,0.454850168914393
0.2,0.418633083189716
0.2,0.439737577888771
0.2,0.431679128483879
0.2,0.436940760007782
0.2,0.421308403976961
0.2,0.42204851041236
0.2,0.42586764340957
0.2,0.441258491319391
0.2,0.437990731248802
0.2,0.419163653928259
0.2,0.437034697806641
0.2,0.442689378388254
0.2,0.399854351449826
0.2,0.468939142854521
0.2,0.415557472975886
0.2,0.409446494407753
0.2,0.42824341182866
0.2,0.437512493744591
0.2,0.433759330672754
0.2,0.447519989691309
0.2,0.427459431066786
0.2,0.405787496898835
0.2,0.445323261821854
0.2,0.432730486700552
0.2,0.427118021462375
0.2,0.393148615422418
0.2,0.44317068703219
0.2,0.422498017011557
0.2,0.419921453402885
0.2,0.419177186359145
0.2,0.454603684393327
0.2,0.42067830759866
0.2,0.427135899602545
0.2,0.447369615949646
0.2,0.455007087260452
0.2,0.448254252883906
0.2,0.409678528222166
0.2,0.401534128074658
0.2,0.417936697978557
0.2,0.438402480489392
0.2,0.409455002848002
0.2,0.41602176356397
0.2,0.448134033805114
0.2,0.412237378231731
0.2,0.464985239355488
0.2,0.41379526299968
0.2,0.40192296383501
0.2,0.412623150263054
0.2,0.430906180849839
0.2,0.424436906454193
0.2,0.423590065443203
0.2,0.475774506618617
0.2,0.429769543413746
0.2,0.432984418813497
0.2,0.404102669254509
0.2,0.416972176346613
0.2,0.402839478996674
0.2,0.420890261811027
0.2,0.456519891959809
0.2,0.432590167498617
0.2,0.405977037192213
0.2,0.428635026532201
0.2,0.434576207999636
0.2,0.460690771666434
0.2,0.44558057895224
0.2,0.411058105174012
0.2,0.477151240804573
0.2,0.443285479487769
0.2,0.4379892894045
0.2,0.462323133348369
0.2,0.43208208275133
0.2,0.425997864637363
0.2,0.420848953825833
0.2,0.41786380382795
0.2,0.423338857876602
0.2,0.389154950124864
0.2,0.406285981795517
0.2,0.430767919738279
0.2,0.43783353870115
0.2,0.416866806599088
0.2,0.428222106959039
0.2,0.408940968969451
0.2,0.450932670948898
0.2,0.43649097912307
0.2,0.423564105880384
0.2,0.435815908135444
0.2,0.445539684930863
0.2,0.410333108486942
0.2,0.432156712547401
0.2,0.442364314299733
0.2,0.465727731955536
0.2,0.443934481377461
0.2,0.416362527811224
0.2,0.436394756796096
0.2,0.455398458537142
0.2,0.479975763479916
0.2,0.440434091654786
0.2,0.441756747886811
0.2,0.458743236138664
0.2,0.451438367745531
0.2,0.425957132943749
0.2,0.415556436060414
0.2,0.402913920971093
0.2,0.420303750624949
0.2,0.418077666107739
0.2,0.453694476199152
0.2,0.396931151658718
0.2,0.41443325678147
0.2,0.458129321647139
0.2,0.418927438379327
0.2,0.427337844961478
0.2,0.427787288071469
0.2,0.493715287309443
0.2,0.460391516222045
0.2,0.43349355178546
0.2,0.430601211582631
0.2,0.434858930124778
0.2,0.461433700987117
0.2,0.438438957927729
0.2,0.447516261769099
0.2,0.441036855972995
0.2,0.418065224186835
0.2,0.439432247087041
0.2,0.436239931241635
0.2,0.417996105526694
0.2,0.414158610281073
0.2,0.46109212154664
0.2,0.421985630467368
0.2,0.434935966724502
0.2,0.439970401332673
0.2,0.42627858565925
0.2,0.406859804133638
0.2,0.417613660296115
0.2,0.433781175488
0.2,0.442116660285432
0.2,0.434554816922175
0.2,0.440308343516829
0.2,0.426362877001215
0.2,0.417273652629621
0.2,0.435275775504588
0.2,0.402664613348315
0.2,0.422746906388387
0.2,0.394319835755892
0.2,0.448557379257246
0.2,0.42872222982149
0.2,0.44466609334705
0.2,0.429346367532582
0.2,0.438177423262896
0.2,0.448663098299758
0.2,0.425461977411204
0.2,0.444697839337146
0.2,0.408898055612359
0.2,0.420158388828849
0.2,0.437369176518258
0.2,0.432942664400583
0.2,0.396797382346835
0.2,0.414769173929959
0.2,0.471123703180892
0.3,0.463163393432574
0.3,0.431733287342023
0.3,0.453293790589442
0.3,0.455795128982749
0.3,0.441333141341221
0.3,0.46979123032885
0.3,0.437136356312011
0.3,0.463476603255049
0.3,0.416892428500033
0.3,0.446746177911213
0.3,0.406702689478977
0.3,0.435157055202865
0.3,0.46419876140076
0.3,0.485108271943587
0.3,0.494138716416786
0.3,0.477971831311446
0.3,0.469878468049134
0.3,0.444200030992526
0.3,0.468062146292181
0.3,0.439515897065136
0.3,0.490009092152361
0.3,0.461359163791485
0.3,0.495145297631513
0.3,0.459997985860089
0.3,0.436864007549688
0.3,0.475182046150497
0.3,0.428390577906452
0.3,0.455761101979954
0.3,0.466469506652744
0.3,0.422213681721537
0.3,0.430679590561254
0.3,0.506390372403719
0.3,0.441690553253994
0.3,0.478098869097587
0.3,0.458559600380999
0.3,0.451080972612867
0.3,0.474299775416535
0.3,0.429527932563937
0.3,0.432294207906439
0.3,0.46514602965454
0.3,0.484031218620055
0.3,0.482576679160289
0.3,0.4436195202835
0.3,0.412164357177222
0.3,0.422173621345616
0.3,0.446691202668737
0.3,0.43857766213995
0.3,0.429292566971113
0.3,0.452649136636158
0.3,0.459100655316772
0.3,0.452186420714785
0.3,0.449764375224936
0.3,0.481095450103105
0.3,0.486801333365389
0.3,0.420868142864796
0.3,0.462468521697706
0.3,0.436688188622777
0.3,0.455127374000591
0.3,0.494834309136397
0.3,0.45134944677441
0.3,0.431883141237141
0.3,0.462975933959128
0.3,0.467305956154941
0.3,0.478743700167575
0.3,0.460634466184701
0.3,0.420905063344321
0.3,0.45776127826229
0.3,0.489354738362428
0.3,0.47673241168697
0.3,0.46214712872534
0.3,0.475523331383784
0.3,0.5118188394291
0.3,0.478418265739301
0.3,0.481917800872683
0.3,0.466916973914886
0.3,0.458694311575354
0.3,0.473308459632546
0.3,0.448322634815872
0.3,0.453771520487044
0.3,0.432482506012875
0.3,0.480205683041292
0.3,0.4004250884632
0.3,0.461198827065889
0.3,0.472023850839658
0.3,0.448426081599584
0.3,0.433403110742149
0.3,0.430966536370097
0.3,0.480098860667072
0.3,0.463231182987084
0.3,0.460626623319467
0.3,0.421484184584949
0.3,0.435080690683725
0.3,0.480847727407009
0.3,0.448515948654243
0.3,0.442283657988615
0.3,0.454348272410608
0.3,0.435285745131234
0.3,0.441115946242946
0.3,0.441919675163272
0.3,0.451297041119173
0.3,0.470715041424464
0.3,0.470648444443866
0.3,0.415186361453193
0.3,0.465648370224211
0.3,0.455344185210409
0.3,0.470152019275811
0.3,0.440057214651162
0.3,0.458498488711844
0.3,0.445130884749394
0.3,0.474923979225992
0.3,0.403409335058214
0.3,0.448087967283998
0.3,0.473548278007082
0.3,0.45795801834784
0.3,0.435583826956429
0.3,0.461544574962889
0.3,0.435306330965705
0.3,0.476664056987918
0.3,0.437057870508256
0.3,0.443189653669628
0.3,0.454551720398516
0.3,0.43992543970743
0.3,0.47449355046228
0.3,0.458531730558223
0.3,0.461835869904732
0.3,0.474417347533467
0.3,0.438948733428516
0.3,0.477323296899783
0.3,0.455956719133089
0.3,0.444404196751788
0.3,0.431458103964416
0.3,0.467446396825999
0.3,0.496393451780193
0.3,0.478285341153458
0.3,0.461131065808688
0.3,0.480121523028887
0.3,0.504786746190861
0.3,0.449191197746715
0.3,0.437396806497943
0.3,0.499925943258703
0.3,0.43539224562929
0.3,0.487797361048038
0.3,0.467372293380242
0.3,0.427260926318122
0.3,0.498690751720272
0.3,0.453309371185332
0.3,0.433131948099908
0.3,0.48527099794077
0.3,0.411449183255139
0.3,0.434270248333395
0.3,0.46296602496097
0.3,0.448790706899514
0.3,0.42963474655663
0.3,0.503514728585376
0.3,0.43655652402397
0.3,0.456164056678589
0.3,0.477383347799293
0.3,0.436283891651348
0.3,0.442745231607974
0.3,0.490951964716492
0.3,0.459718386522084
0.3,0.42331379073261
0.3,0.489290818341921
0.3,0.462885708069264
0.3,0.48592555395903
0.3,0.482984400447739
0.3,0.429834251809937
0.3,0.488033701549255
0.3,0.457841516920878
0.3,0.428714649821787
0.3,0.491914393920523
0.3,0.447601015741518
0.3,0.45766947522192
0.3,0.485977725670369
0.3,0.462243173403206
0.3,0.445347394794813
0.3,0.473907835385907
0.3,0.461386805508446
0.3,0.509014815251576
0.3,0.458204509931441
0.3,0.439187635658894
0.3,0.455419733791822
0.3,0.465990722054241
0.3,0.493927855883361
0.3,0.480790149290843
0.3,0.426540354711136
0.3,0.43735093808376
0.3,0.446784718947077
0.3,0.472897369312184
0.3,0.501522744233682
0.3,0.440691932317428
0.3,0.424726005123336
0.3,0.462741101735915
0.3,0.467068139199025
0.3,0.471379812170272
0.3,0.443639005420691
0.3,0.467980291002357
0.3,0.437129815880536
0.3,0.489056166075815
0.3,0.444420886923121
0.3,0.449780525505748
0.3,0.450573994721246
0.3,0.430725584748408
0.3,0.457619503708165
0.3,0.444131109646046
0.3,0.472363740823333
0.3,0.43877870175473
0.3,0.480563519592288
0.3,0.41724747723102
0.3,0.41078165762689
0.3,0.463084430318653
0.3,0.47240391137521
0.3,0.456755990130615
0.3,0.455998188255709
0.3,0.476271097756937
0.3,0.497374920077082
0.3,0.463850999204388
0.3,0.462074845211872
0.3,0.467093007126905
0.3,0.446258431003712
0.3,0.468745916517763
0.3,0.42819211547425
0.3,0.475170303978913
0.3,0.43326864697723
0.3,0.446822861314114
0.3,0.471812626012339
0.3,0.444161027854403
0.3,0.455835309307057
0.3,0.450077317251412
0.3,0.458137017684814
0.3,0.420840178883465
0.3,0.466297366078347
0.3,0.489704230404674
0.3,0.487320140203029
0.3,0.428960175313992
0.3,0.445456766407575
0.3,0.455414156174459
0.3,0.458288933350123
0.3,0.444507495854027
0.3,0.487123367449934
0.3,0.447660100404904
0.3,0.500334453442347
0.3,0.470015187348089
0.3,0.403034596142973
0.3,0.442944380233776
0.3,0.459555693873086
0.3,0.47240078763949
0.3,0.457311950259776
0.3,0.488328015404894
0.3,0.475599730599753
0.3,0.444952478795048
0.3,0.485118491095785
0.3,0.446700158599162
0.3,0.497035391548288
0.3,0.476790471613792
0.3,0.44751960407672
0.3,0.53089273905065
0.3,0.465582985019873
0.3,0.447098608984984
0.3,0.438643626189851
0.3,0.451458888495256
0.3,0.490244658254861
0.3,0.435363316119615
0.3,0.423502482994245
0.3,0.414442860139663
0.3,0.465575701406556
0.3,0.462832164113659
0.3,0.474256963973957
0.3,0.422985248238138
0.3,0.482194478912834
0.3,0.434078996399652
0.3,0.464703617684994
0.3,0.435332408529695
0.3,0.460352014643065
0.3,0.453010812412354
0.3,0.456725897281876
0.3,0.418407865475932
0.3,0.468069316418939
0.3,0.480170821252863
0.3,0.437575685132374
0.3,0.494507061844763
0.3,0.475943332233302
0.3,0.463185890764124
0.3,0.441577204847718
0.3,0.490562016998997
0.3,0.448941850148095
0.3,0.432673524604962
0.3,0.459494497858857
0.3,0.467839626173373
0.3,0.459879191249625
0.3,0.490981285232782
0.3,0.448432270942996
0.3,0.457672368814694
0.3,0.466250244573627
0.3,0.456807592189525
0.3,0.47016092176887
0.3,0.433106018513577
0.3,0.4730131235031
0.3,0.481400226214552
0.3,0.498413611580589
0.3,0.474170498632073
0.3,0.46460890289465
0.3,0.483622246971058
0.3,0.463662711975952
0.3,0.495723776195868
0.3,0.497339947336263
0.3,0.446529866652458
0.3,0.450130447755905
0.3,0.460543358192278
0.3,0.472968475972474
0.3,0.487153822287101
0.3,0.456155151055076
0.3,0.469120490155627
0.3,0.398566871812218
0.3,0.454613634707617
0.3,0.452581077767196
0.3,0.449229696329681
0.3,0.475037862096057
0.3,0.438151546824073
0.3,0.471787663710397
0.3,0.446219553520224
0.3,0.482780790151992
0.3,0.470993671536554
0.3,0.474243809142373
0.3,0.476078645342394
0.3,0.437795706662856
0.3,0.435090707161586
0.3,0.491110246630933
0.3,0.477747197863083
0.3,0.487717312723193
0.3,0.460177973802103
0.3,0.457869118872079
0.3,0.44226255817217
0.3,0.43875995752197
0.3,0.39229127723426
0.3,0.468685942222227
0.3,0.46278989427813
0.3,0.471732512090487
0.3,0.457090410835508
0.3,0.461060029244904
0.3,0.465087702130287
0.3,0.492383760741325
0.3,0.443896912318676
0.3,0.465949241390365
0.3,0.457815009252185
0.3,0.455352093076096
0.3,0.467698374513506
0.3,0.449866867650027
0.3,0.442674522089824
0.3,0.450013814766885
0.3,0.47975810747327
0.3,0.45384628027959
0.3,0.471323976916213
0.3,0.449700155921359
0.3,0.418960016670918
0.3,0.495350075053734
0.3,0.449752684409004
0.3,0.474284095697453
0.3,0.454340707178118
0.3,0.454241415948727
0.3,0.48927622417733
0.3,0.455850522105526
0.3,0.445772716590008
0.3,0.444060488592192
0.3,0.469553136305206
0.3,0.467329647204252
0.3,0.437846902701761
0.3,0.400037305874779
0.3,0.451074731683858
0.3,0.445839734652318
0.3,0.446322040688104
0.3,0.451335470900432
0.3,0.471685283829096
0.3,0.436915773469541
0.3,0.451216899139096
0.3,0.482750923380823
0.3,0.506045123703747
0.3,0.464026186883516
0.3,0.447893834191979
0.3,0.464443738749859
0.3,0.432568149856377
0.3,0.48770608603314
0.3,0.437375447968536
0.3,0.450944464477603
0.3,0.455280199590283
0.3,0.431261327483249
0.3,0.464985239355488
0.3,0.448322108656076
0.3,0.419755287749621
0.3,0.475614479411091
0.3,0.447605863364168
0.3,0.460367095028357
0.3,0.460738165130906
0.3,0.512483877960233
0.3,0.464255386379774
0.3,0.450916299135232
0.3,0.427461708029576
0.3,0.444528614602544
0.3,0.437137074241053
0.3,0.444518034542497
0.3,0.472752568446378
0.3,0.48418656227665
0.3,0.435173288615219
0.3,0.439268062089282
0.3,0.487201308805566
0.3,0.460690771666434
0.3,0.464698282368042
0.3,0.435831258989031
0.3,0.510246099311293
0.3,0.481637775364596
0.3,0.471897774633008
0.3,0.48826792716822
0.3,0.486965394323699
0.3,0.496991674533329
0.3,0.437371031663292
0.3,0.496087201053359
0.3,0.439526999103051
0.3,0.435397545993089
0.3,0.425790133294166
0.3,0.461225535586261
0.3,0.466181245599867
0.3,0.466628331077093
0.3,0.445993641313228
0.3,0.41852343922666
0.3,0.49500366855991
0.3,0.471024825036655
0.3,0.449390171101408
0.3,0.472287435813979
0.3,0.480460994176167
0.3,0.427786676654433
0.3,0.477746470532143
0.3,0.493167505230347
0.3,0.490526159574197
0.3,0.481231626447727
0.3,0.448510426944636
0.3,0.461365542225291
0.3,0.464315808571748
0.3,0.526069114625972
0.3,0.475811833441182
0.3,0.477490386621206
0.3,0.475614701352161
0.3,0.451438367745531
0.3,0.471965313624098
0.3,0.431512563542161
0.3,0.428221721786333
0.3,0.436743468997631
0.3,0.461967157407062
0.3,0.481697213528965
0.3,0.424261271871396
0.3,0.468948899172177
0.3,0.500571098866486
0.3,0.435522467914226
0.3,0.462009904639346
0.3,0.466456866104221
0.3,0.522887238092292
0.3,0.476254332454083
0.3,0.43349355178546
0.3,0.448697693911523
0.3,0.48648240324497
0.3,0.504070948560572
0.3,0.480439975945539
0.3,0.463956605770635
0.3,0.452121680054893
0.3,0.452002733259367
0.3,0.464988232112601
0.3,0.478979327408822
0.3,0.425795380598136
0.3,0.433400435607474
0.3,0.468934237991336
0.3,0.440645470002608
0.3,0.453212744259001
0.3,0.457896888203004
0.3,0.455532927363863
0.3,0.447743824425941
0.3,0.43456176259051
0.3,0.460182793789212
0.3,0.460282102979329
0.3,0.462890026843331
0.3,0.466558263472885
0.3,0.453984208096413
0.3,0.424399440162186
0.3,0.435275775504588
0.3,0.430607416945508
0.3,0.491661978163901
0.3,0.412679695399381
0.3,0.487419723321277
0.3,0.455671446243223
0.3,0.460880203466851
0.3,0.464401163083575
0.3,0.460360060989841
0.3,0.467337309068271
0.3,0.460824818374981
0.3,0.463154574914018
0.3,0.408898055612359
0.3,0.453626213898149
0.3,0.462752731295079
0.3,0.432942664400583
0.3,0.430675352572898
0.3,0.448940124136989
0.3,0.496863692518301
0.4,0.480110906881909
0.4,0.456721183736694
0.4,0.516657029939345
0.4,0.506312346023193
0.4,0.46746043456061
0.4,0.495166394708554
0.4,0.444228119926937
0.4,0.488068830439568
0.4,0.433113893606969
0.4,0.482026167588403
0.4,0.431314373576313
0.4,0.452316697512424
0.4,0.517343179441905
0.4,0.519711843021969
0.4,0.512396034072319
0.4,0.506751774097321
0.4,0.504457370766869
0.4,0.480591833675253
0.4,0.504337983199239
0.4,0.449979176583745
0.4,0.514829385370723
0.4,0.479981443021743
0.4,0.527580900969322
0.4,0.495468629273337
0.4,0.467597819033559
0.4,0.501495526659881
0.4,0.464103414022447
0.4,0.485002541334806
0.4,0.476674287687865
0.4,0.439304211978193
0.4,0.457708380592886
0.4,0.551453875651086
0.4,0.468410187989904
0.4,0.495448660998796
0.4,0.497075317388334
0.4,0.493282488757251
0.4,0.499495738347735
0.4,0.476571530954049
0.4,0.449339589263595
0.4,0.492197437560208
0.4,0.52196935775389
0.4,0.508148504139259
0.4,0.472675329826956
0.4,0.440345063859239
0.4,0.44105279461371
0.4,0.482367339392415
0.4,0.50084116180034
0.4,0.47388645872754
0.4,0.463009197241965
0.4,0.477453401587363
0.4,0.483304529265914
0.4,0.481196597445177
0.4,0.506157781499338
0.4,0.495230939949097
0.4,0.467912305870199
0.4,0.470552133031218
0.4,0.470822894045819
0.4,0.487838301643926
0.4,0.536863159190091
0.4,0.476622029826356
0.4,0.431883141237141
0.4,0.49707384262401
0.4,0.508848821114097
0.4,0.498003981654341
0.4,0.487332194382616
0.4,0.455695841236277
0.4,0.493464804495608
0.4,0.520557633177055
0.4,0.486095161673924
0.4,0.479542302513263
0.4,0.484715145540469
0.4,0.54054499674688
0.4,0.496820517514383
0.4,0.490484181693862
0.4,0.503655743851523
0.4,0.49115951426945
0.4,0.491342912103932
0.4,0.466774830138475
0.4,0.50556336607101
0.4,0.47878270318194
0.4,0.488456818022525
0.4,0.410183949391488
0.4,0.506664941874384
0.4,0.472023850839658
0.4,0.458594665375399
0.4,0.460559731004376
0.4,0.464007115207986
0.4,0.515927663281265
0.4,0.490070264487239
0.4,0.486155052157864
0.4,0.449611364766546
0.4,0.452806384252754
0.4,0.480847727407009
0.4,0.491191806667924
0.4,0.469848895681146
0.4,0.49531910517883
0.4,0.468785277332335
0.4,0.457924806527275
0.4,0.49498538863272
0.4,0.496863494608568
0.4,0.497526379956424
0.4,0.49900279281041
0.4,0.470534550588503
0.4,0.465648370224211
0.4,0.504470353213005
0.4,0.470152019275811
0.4,0.493918346181878
0.4,0.487658219898687
0.4,0.465908217758328
0.4,0.514088672671092
0.4,0.467188413642582
0.4,0.464401419078191
0.4,0.492926315238626
0.4,0.520149164380508
0.4,0.480688771468927
0.4,0.494710119399939
0.4,0.453628136454267
0.4,0.485494791065746
0.4,0.508450168384692
0.4,0.474050412200979
0.4,0.482462851402586
0.4,0.481532637277447
0.4,0.521411167827479
0.4,0.486055562698712
0.4,0.489824575336664
0.4,0.490988297611717
0.4,0.466345478461625
0.4,0.502494736606123
0.4,0.466765348938286
0.4,0.482496925045402
0.4,0.469994290602141
0.4,0.475587878886525
0.4,0.514129542707239
0.4,0.510171313681794
0.4,0.488576311789755
0.4,0.50024288215088
0.4,0.514753165085884
0.4,0.46599578013001
0.4,0.50025495380399
0.4,0.525308212353577
0.4,0.464461619576653
0.4,0.539164180045175
0.4,0.487934074837413
0.4,0.49765387234862
0.4,0.524502264193685
0.4,0.453309371185332
0.4,0.467231673621167
0.4,0.48527099794077
0.4,0.429578077755924
0.4,0.458848225632422
0.4,0.499350963378591
0.4,0.467025227210179
0.4,0.44559908339161
0.4,0.537942615362917
0.4,0.471102322691698
0.4,0.490856374466218
0.4,0.511849313150018
0.4,0.498363669402491
0.4,0.466847802777869
0.4,0.52478752778204
0.4,0.467660195767732
0.4,0.46547182570577
0.4,0.498726744627843
0.4,0.492942558633022
0.4,0.49541111852994
